id	num	neg_score	neg_p_value	neg_fdr	neg_rank	neg_goodsgrna	neg_lfc	pos_score	pos_p_value	pos_fdr	pos_rank	pos_goodsgrna	pos_lfc
MRPL4	4	1	1	1	20164	0	0.32557	7.9159e-07	3.1866e-06	0.001287	49	4	0.32557
HSPA14	4	0.89445	0.89435	1	17548	0	0.42682	8.5977e-07	3.1866e-06	0.001287	50	3	0.42682
RFK	4	0.99977	0.99976	1	20048	0	0.40157	1.1209e-06	4.1671e-06	0.001618	51	4	0.40157
TAF1B	4	1	1	1	20163	0	0.37563	1.1266e-06	4.1671e-06	0.001618	52	4	0.37563
VRK1	4	1	1	1	20162	0	0.16023	1.2647e-06	4.6573e-06	0.00171	53	4	0.16023
MRPS18A	4	1	1	1	20161	0	0.26507	1.2784e-06	4.6573e-06	0.00171	54	4	0.26507
BRF1	4	1	1	1	20160	0	0.2671	1.3815e-06	4.6573e-06	0.00171	55	4	0.2671
TIMELESS	4	1	1	1	20159	0	0.49573	1.4996e-06	5.1476e-06	0.001856	56	4	0.49573
NUBP1	4	0.96575	0.96567	1	18990	0	0.52636	1.9684e-06	6.6183e-06	0.002345	57	3	0.52636
NOL10	4	1	1	1	20157	0	0.48471	2.0859e-06	7.5988e-06	0.002646	58	4	0.48471
WDR77	4	0.99826	0.99826	1	19895	0	0.82161	2.1163e-06	8.089e-06	0.002769	59	4	0.82161
PRMT1	4	1	1	1	20156	0	0.47859	2.2224e-06	8.5793e-06	0.002888	60	4	0.47859
SARS2	4	1	1	1	20155	0	0.2477	2.4636e-06	9.0695e-06	0.003003	61	4	0.2477
DPH3	4	1	1	1	20154	0	0.27582	2.894e-06	1.2011e-05	0.00385	62	4	0.27582
HSPA8	4	1	1	1	20153	0	0.43367	2.9013e-06	1.2011e-05	0.00385	63	4	0.43367
PFDN2	4	0.96007	0.95998	1	18880	0	0.42048	3.1874e-06	1.2991e-05	0.004037	64	3	0.42048
LTO1	4	1	1	1	20152	0	0.34076	3.2264e-06	1.2991e-05	0.004037	65	4	0.34076
WDHD1	4	1	1	1	20151	0	0.44928	3.3744e-06	1.3482e-05	0.004125	66	4	0.44928
SUCO	4	0.72845	0.74641	1	14744	1	0.33717	3.6163e-06	1.3972e-05	0.004212	67	3	0.33717
MED19	4	0.97238	0.97242	1	19137	0	0.37042	3.8369e-06	1.4952e-05	0.004332	68	3	0.37042
POLR3H	4	0.99925	0.99925	1	19972	0	0.75775	3.867e-06	1.4952e-05	0.004332	69	4	0.75775
ENO1	4	0.99999	0.99999	1	20134	0	0.4244	3.9889e-06	1.5443e-05	0.004332	70	4	0.4244
SGF29	4	1	1	1	20150	0	0.26026	3.9901e-06	1.5443e-05	0.004332	71	4	0.26026
TIMM10	4	0.99659	0.9966	1	19809	0	0.66796	4.0198e-06	1.5443e-05	0.004332	72	4	0.66796
NELFCD	4	1	1	1	20149	0	0.42317	4.0785e-06	1.5933e-05	0.004348	73	4	0.42317
METTL3	4	1	1	1	20148	0	0.24814	4.0973e-06	1.5933e-05	0.004348	74	4	0.24814
MAD2L2	4	1	1	1	20147	0	0.3782	4.2306e-06	1.6668e-05	0.004488	75	4	0.3782
GART	4	1	1	1	20146	0	0.41486	4.2936e-06	1.7404e-05	0.004625	76	4	0.41486
IARS2	4	0.99989	0.99989	1	20080	0	0.42937	4.569e-06	1.8874e-05	0.004828	77	4	0.42937
CDC37	4	1	0.99999	1	20145	0	0.4137	4.5833e-06	1.9365e-05	0.004828	78	4	0.4137
TSEN2	4	0.99997	0.99996	1	20118	0	0.26193	4.5859e-06	1.9365e-05	0.004828	79	4	0.26193
TUT1	4	1	0.99999	1	20144	0	0.50654	4.6502e-06	1.9365e-05	0.004828	80	4	0.50654
PTPMT1	4	0.99999	0.99999	1	20143	0	0.46879	5.8478e-06	2.2796e-05	0.005615	81	4	0.46879
RPE	4	0.99999	0.99999	1	20142	0	0.38881	6.0784e-06	2.4267e-05	0.005905	82	4	0.38881
STN1	4	0.99992	0.99992	1	20092	0	0.34969	6.2378e-06	2.4757e-05	0.005952	83	4	0.34969
GEMIN4	4	0.99645	0.99645	1	19801	0	0.356	6.4261e-06	2.5248e-05	0.005999	84	4	0.356
SEC24C	4	0.99999	0.99999	1	20140	0	0.33218	6.6815e-06	2.7699e-05	0.006505	85	4	0.33218
CCZ1	7	0.99689	0.99687	1	19831	0	0.22255	6.91e-06	4.2896e-05	0.008578	86	5	0.22255
TKT	4	0.99999	0.99999	1	20139	0	0.29988	6.9572e-06	2.8679e-05	0.006582	87	4	0.29988
TARS2	4	0.73552	0.75129	1	14829	1	0.2968	6.969e-06	2.8679e-05	0.006582	88	3	0.2968
DHX35	4	0.98665	0.98658	1	19493	0	0.33758	7.3782e-06	3.064e-05	0.006953	89	4	0.33758
RAD51C	4	0.99999	0.99999	1	20138	0	0.37835	7.5268e-06	3.1621e-05	0.007094	90	4	0.37835
PRMT5	4	0.99996	0.99995	1	20109	0	0.41895	7.6512e-06	3.2111e-05	0.007094	91	4	0.41895
WDR18	4	0.99999	0.99999	1	20136	0	0.40742	7.7073e-06	3.2601e-05	0.007094	92	4	0.40742
EXOC3	4	0.99999	0.99999	1	20137	0	0.25979	7.8741e-06	3.3092e-05	0.007094	93	4	0.25979
POLR3B	4	0.99984	0.99983	1	20065	0	0.49871	8.2939e-06	3.4072e-05	0.007094	94	4	0.49871
ZPR1	4	0.9793	0.97936	1	19312	0	0.29526	8.3441e-06	3.4072e-05	0.007094	95	3	0.29526
EXOSC4	4	0.99977	0.99976	1	20052	0	0.38946	8.4704e-06	3.4072e-05	0.007094	96	4	0.38946
SNRNP25	4	0.99978	0.99977	1	20055	0	0.39539	8.5468e-06	3.4072e-05	0.007094	97	4	0.39539
RAD9A	4	0.99669	0.99671	1	19820	0	0.75287	8.7528e-06	3.5053e-05	0.007224	98	4	0.75287
NUDCD3	4	0.99881	0.9988	1	19937	0	0.29081	9.1479e-06	3.6033e-05	0.007351	99	4	0.29081
CHURC1-FNTB	7	0.99986	0.99986	1	20075	0	0.39942	9.2307e-06	5.9565e-05	0.010936	100	7	0.39942
IFITM3	2	0.99999	0.99999	1	20135	0	0.52164	1.0136e-05	1.9365e-05	0.004828	101	2	0.52164
PSMG3	4	0.86529	0.86508	1	17021	0	0.61525	1.1331e-05	4.3877e-05	0.008688	102	3	0.61525
NOB1	4	0.99999	0.99998	1	20133	0	0.43	1.2345e-05	5.1231e-05	0.010044	103	4	0.43
RARS1	4	0.82824	0.82813	1	16334	1	0.4283	1.2511e-05	5.1721e-05	0.010044	104	3	0.4283
XRCC3	3	0.99999	0.99999	1	20132	0	0.41553	1.2807e-05	4.2896e-05	0.008578	105	3	0.41553
COG3	4	0.99953	0.99952	1	20005	0	0.29005	1.2843e-05	5.3192e-05	0.010231	106	4	0.29005
TBC1D3	30	0.56807	0.89162	1	12903	4	0.15796	1.3058e-05	0.00018409	0.024952	107	22	0.15796
SOD2	4	0.99921	0.99921	1	19964	0	0.46821	1.379e-05	5.6133e-05	0.010695	108	4	0.46821
CHTF8	4	0.86914	0.86892	1	17096	0	0.26567	1.4263e-05	5.7114e-05	0.01078	109	3	0.26567
CDK12	4	0.99998	0.99998	1	20131	0	0.32641	1.5024e-05	5.9075e-05	0.010936	110	4	0.32641
UQCRC2	4	0.9987	0.99869	1	19927	0	0.25711	1.5106e-05	5.9075e-05	0.010936	111	4	0.25711
DUT	4	0.83168	0.83157	1	16398	1	0.41331	1.5729e-05	6.1526e-05	0.011194	112	3	0.41331
LOC642969	5	0.99997	0.99998	1	20120	0	0.15695	1.6489e-05	7.035e-05	0.012573	113	5	0.15695
EIF4E	4	0.99998	0.99998	1	20130	0	0.2453	1.6712e-05	6.7409e-05	0.012155	114	4	0.2453
POP1	4	0.99677	0.99678	1	19823	0	0.29753	1.7953e-05	7.1821e-05	0.012724	115	4	0.29753
POLRMT	4	0.95199	0.95193	1	18697	0	0.27416	1.8289e-05	7.3292e-05	0.012871	116	3	0.27416
MCMBP	4	0.99952	0.99951	1	20001	0	0.31207	2.0856e-05	8.5548e-05	0.014894	117	4	0.31207
DCTN5	4	0.99981	0.99981	1	20061	0	0.33934	2.1509e-05	8.8489e-05	0.015145	118	4	0.33934
PGS1	4	0.99998	0.99998	1	20129	0	0.29864	2.1519e-05	8.8489e-05	0.015145	119	4	0.29864
IMPDH2	4	0.99998	0.99998	1	20128	0	0.33591	2.1716e-05	8.947e-05	0.015184	120	4	0.33591
TBCD	4	0.98085	0.98083	1	19349	0	0.26797	2.2224e-05	9.2901e-05	0.015635	121	3	0.26797
WNK1	4	0.99998	0.99998	1	20127	0	0.31251	2.2906e-05	9.3882e-05	0.015656	122	4	0.31251
KCNJ4	4	0.99998	0.99998	1	20126	0	0.26352	2.3026e-05	9.4862e-05	0.015656	123	4	0.26352
TINF2	4	0.51595	0.62872	1	12408	1	0.50622	2.3053e-05	9.5353e-05	0.015656	124	3	0.50622
DDX54	4	0.99998	0.99998	1	20125	0	0.36843	2.3546e-05	9.7314e-05	0.015802	125	4	0.36843
HSPD1	4	0.99998	0.99998	1	20124	0	0.4062	2.3686e-05	9.7804e-05	0.015802	126	4	0.4062
RPTOR	4	0.99998	0.99998	1	20123	0	0.2425	2.4216e-05	9.9275e-05	0.015912	127	4	0.2425
RFC5	4	0.99997	0.99997	1	20122	0	0.49419	2.6144e-05	0.00010565	0.0168	128	4	0.49419
MRPL10	4	0.99845	0.99843	1	19909	0	0.28919	2.6467e-05	0.0001081	0.017056	129	4	0.28919
MTHFD1	4	0.67894	0.71421	1	14124	1	0.2474	2.7342e-05	0.00011153	0.017421	130	3	0.2474
TAPT1	4	0.9631	0.96304	1	18935	0	0.25758	2.7666e-05	0.00011251	0.017421	131	3	0.25758
HNRNPH1	4	0.99997	0.99997	1	20121	0	0.28515	2.7826e-05	0.000113	0.017421	132	4	0.28515
POLR1C	4	0.87973	0.87965	1	17270	0	0.38408	2.938e-05	0.00011888	0.018189	133	3	0.38408
RACK1	4	0.41268	0.55915	1	10965	1	0.36641	2.9964e-05	0.00011986	0.018201	134	3	0.36641
URB2	4	0.8814	0.88127	1	17306	0	0.51444	3.1275e-05	0.0001233	0.018583	135	3	0.51444
CCNH	4	0.99997	0.99996	1	20119	0	0.35427	3.3114e-05	0.00012967	0.019399	136	4	0.35427
NUBP2	4	0.99997	0.99996	1	20117	0	0.23125	3.3842e-05	0.00013261	0.019693	137	4	0.23125
CDIPT	4	0.20829	0.35191	0.979763	7054	1	0.39393	3.4395e-05	0.00013604	0.020055	138	3	0.39393
EIF2B2	4	0.99996	0.99996	1	20116	0	0.35318	3.5475e-05	0.000138	0.020194	139	4	0.35318
TEDC1	4	0.99996	0.99996	1	20115	0	0.27494	3.5713e-05	0.00013898	0.020194	140	4	0.27494
ANAPC2	4	0.47962	0.61286	1	12033	1	0.39191	3.9876e-05	0.00015467	0.022313	141	3	0.39191
SS18L2	4	0.99996	0.99996	1	20113	0	0.35303	4.0181e-05	0.00015663	0.022435	142	4	0.35303
RPS25	4	0.99996	0.99996	1	20112	0	0.35241	4.0626e-05	0.0001581	0.022486	143	4	0.35241
TIMM29	4	0.99996	0.99996	1	20111	0	0.53566	4.1048e-05	0.00015957	0.022537	144	4	0.53566
URI1	4	0.9152	0.91517	1	17962	0	0.35697	4.1302e-05	0.00016154	0.022655	145	3	0.35697
EIF3M	4	0.16818	0.31098	0.964614	6282	1	0.22797	4.2116e-05	0.00016448	0.022909	146	3	0.22797
RAD1	4	0.99996	0.99995	1	20110	0	0.36482	4.2989e-05	0.00016889	0.023362	147	4	0.36482
ELP5	4	0.23841	0.38237	0.984146	7645	2	0.17717	4.5029e-05	0.00017526	0.024079	148	2	0.17717
PRIM1	4	0.99995	0.99995	1	20108	0	0.3853	4.5827e-05	0.00017673	0.024117	149	4	0.3853
SSU72	4	0.99932	0.99932	1	19978	0	0.29872	4.7803e-05	0.00018801	0.025314	150	4	0.29872
CHD4	4	0.99995	0.99995	1	20106	0	0.4545	5.0887e-05	0.00019781	0.026457	151	4	0.4545
MFN2	4	0.99995	0.99994	1	20105	0	0.2943	5.2207e-05	0.00020419	0.02713	152	4	0.2943
ERCC3	4	0.84563	0.84537	1	16641	0	0.3257	5.2964e-05	0.00020713	0.027341	153	3	0.3257
SRP14	4	0.99995	0.99994	1	20104	0	0.37791	5.3682e-05	0.00021007	0.027401	154	4	0.37791
TP53RK	4	0.99974	0.99972	1	20037	0	0.56034	5.4349e-05	0.00021203	0.027401	155	4	0.56034
MARS1	4	0.99972	0.99971	1	20034	0	0.71857	5.4672e-05	0.00021301	0.027401	156	4	0.71857
POLR2L	4	0.99995	0.99994	1	20103	0	0.51261	5.4759e-05	0.00021301	0.027401	157	4	0.51261
VARS	4	0.93702	0.93703	1	18384	0	0.73957	5.5287e-05	0.00021497	0.027478	158	3	0.73957
DROSHA	4	0.99994	0.99994	1	20102	0	0.25161	5.6624e-05	0.00022086	0.027939	159	4	0.25161
ERCC2	4	0.99992	0.99992	1	20090	0	0.38925	5.6697e-05	0.00022135	0.027939	160	4	0.38925
FDXR	4	0.99994	0.99994	1	20101	0	0.23591	5.7643e-05	0.00022674	0.028442	161	4	0.23591
HUWE1	4	0.73925	0.75394	1	14875	1	0.38909	6.0066e-05	0.00023801	0.029672	162	3	0.38909
MVD	4	0.99078	0.99077	1	19602	0	0.23887	6.1029e-05	0.00024439	0.03028	163	4	0.23887
GOLGA6L10	6	0.99994	0.99994	1	20100	0	0.25255	6.4525e-05	0.00034293	0.037846	164	6	0.25255
TM9SF2	4	0.99993	0.99993	1	20099	0	0.30828	6.5162e-05	0.00026302	0.031701	165	4	0.30828
SMC2	4	0.99993	0.99993	1	20098	0	0.42612	6.5312e-05	0.00026351	0.031701	166	4	0.42612
LOC105374809	4	0.99993	0.99993	1	20097	0	0.14061	6.5877e-05	0.00026547	0.031701	167	4	0.14061
C1orf109	4	0.96605	0.96598	1	18999	0	0.43979	6.5956e-05	0.00026547	0.031701	168	3	0.43979
DNAJC11	4	0.99993	0.99993	1	20096	0	0.40131	6.6066e-05	0.00026596	0.031701	169	4	0.40131
NAF1	4	0.99993	0.99993	1	20095	0	0.226	6.6407e-05	0.00026743	0.031701	170	4	0.226
DHFR	4	0.98722	0.98717	1	19506	0	0.38064	6.6552e-05	0.00026743	0.031701	171	4	0.38064
MIOS	4	0.99993	0.99993	1	20094	0	0.19558	6.6635e-05	0.00026841	0.031701	172	4	0.19558
GEMIN7	4	0.99993	0.99993	1	20093	0	0.21707	6.7209e-05	0.00027086	0.031804	173	4	0.21707
CMPK1	4	0.99945	0.99944	1	19992	0	0.38323	6.8059e-05	0.00027625	0.03225	174	4	0.38323
EEF1G	4	0.99756	0.99755	1	19856	0	0.41973	7.0228e-05	0.00028263	0.032617	175	4	0.41973
AARS1	4	0.99803	0.99803	1	19881	0	0.2578	7.5281e-05	0.00030567	0.035075	176	4	0.2578
SLF2	4	0.99992	0.99992	1	20091	0	0.34126	7.6388e-05	0.0003091	0.035238	177	4	0.34126
CHTF18	4	0.71998	0.74061	1	14622	1	0.42083	7.6805e-05	0.00031057	0.035238	178	3	0.42083
CYCS	4	0.8866	0.88647	1	17400	0	0.32058	7.7907e-05	0.00031498	0.035538	179	3	0.32058
KTI12	4	0.9892	0.98919	1	19565	0	0.38393	8.0819e-05	0.00032871	0.036881	180	4	0.38393
LSM6	4	0.99992	0.99991	1	20089	0	0.3002	8.3234e-05	0.0003341	0.037279	181	4	0.3002
LYRM4	4	0.76859	0.77595	1	15279	1	0.22348	8.5198e-05	0.00034293	0.037846	182	3	0.22348
PPP2R1A	4	0.99991	0.99991	1	20088	0	0.24724	8.708e-05	0.00034587	0.037963	183	4	0.24724
SNUPN	4	0.99991	0.99991	1	20087	0	0.17482	8.7734e-05	0.00034783	0.037972	184	4	0.17482
MED12	4	0.95126	0.95119	1	18678	0	0.35899	9.1087e-05	0.00036156	0.038893	185	3	0.35899
UGDH	4	0.098982	0.21339	0.935926	4362	1	0.12165	9.1107e-05	0.00036156	0.038893	186	2	0.12165
MYC	4	0.99991	0.99991	1	20086	0	0.29277	9.1155e-05	0.00036205	0.038893	187	4	0.29277
EIF4G1	4	0.99991	0.9999	1	20085	0	0.24793	9.3441e-05	0.00037038	0.039369	188	4	0.24793
SEPTIN7	3	0.99991	0.99991	1	20084	0	0.20801	9.3922e-05	0.00027968	0.032463	189	3	0.20801
TRRAP	4	0.9999	0.9999	1	20083	0	0.40592	9.6926e-05	0.00038999	0.041237	190	4	0.40592
HBS1L	4	0.9999	0.99989	1	20082	0	0.20615	0.00010082	0.00040323	0.042414	191	4	0.20615
SAE1	4	0.99278	0.99279	1	19667	0	0.3309	0.00010593	0.00042431	0.044351	192	4	0.3309
ECD	4	0.99985	0.99984	1	20070	0	0.59166	0.00010648	0.00042627	0.044351	193	4	0.59166
AHCY	4	0.51171	0.62681	1	12351	1	0.30459	0.00010661	0.00042823	0.044351	194	3	0.30459
VHL	4	0.80844	0.80943	1	15939	1	0.2483	0.00010888	0.0004346	0.044782	195	3	0.2483
POLD2	4	0.9976	0.99759	1	19858	0	0.63376	0.00011629	0.00046108	0.047268	196	4	0.63376
HARS2	4	0.99988	0.99988	1	20079	0	0.15976	0.0001191	0.00047529	0.04848	197	4	0.15976
FAU	4	0.99951	0.9995	1	20000	0	0.37479	0.00012111	0.00048216	0.048688	198	4	0.37479
ABCB7	4	0.91826	0.91824	1	18020	0	0.47376	0.00012291	0.00048951	0.049185	199	3	0.47376
PGD	4	0.99987	0.99987	1	20077	0	0.23837	0.00012768	0.00050961	0.050951	200	4	0.23837
ZBTB8OS	4	0.9993	0.9993	1	19975	0	0.38132	0.00013398	0.00053706	0.053296	201	4	0.38132
TRMT5	4	0.8572	0.85696	1	16869	0	0.1734	0.00013432	0.00053902	0.053296	202	3	0.1734
RNASEH2C	4	0.99986	0.99986	1	20076	0	0.24033	0.00013529	0.00054099	0.053296	203	4	0.24033
SMC6	4	0.99909	0.99909	1	19956	0	0.36884	0.00014091	0.00056109	0.054882	204	4	0.36884
PHB2	4	0.99986	0.99985	1	20074	0	0.37244	0.00014189	0.00056746	0.054882	205	4	0.37244
WDR83	4	0.99908	0.99909	1	19955	0	0.36487	0.0001419	0.00056746	0.054882	206	4	0.36487
DDX27	4	0.98618	0.98615	1	19481	0	0.46263	0.00014206	0.00056795	0.054882	207	4	0.46263
WASHC5	4	0.99986	0.99985	1	20073	0	0.21704	0.00014399	0.00057579	0.055375	208	4	0.21704
EIF5A	6	0.85685	0.87785	1	16860	1	0.26191	0.00014592	0.00079787	0.066862	209	5	0.26191
MRPL41	4	0.99977	0.99976	1	20051	0	0.19119	0.00014858	0.00059001	0.056473	210	4	0.19119
CIAO2B	4	0.99985	0.99984	1	20072	0	0.54526	0.00015203	0.00060227	0.057069	211	4	0.54526
CCT4	4	0.99985	0.99984	1	20071	0	0.31408	0.00015231	0.00060325	0.057069	212	4	0.31408
CCNF	4	0.99787	0.99786	1	19870	0	0.17657	0.00015269	0.00060472	0.057069	213	4	0.17657
DHX37	4	0.99985	0.99984	1	20069	0	0.41399	0.00015366	0.00060864	0.057091	214	4	0.41399
CIP2A	4	0.99985	0.99984	1	20068	0	0.17072	0.00015409	0.0006106	0.057091	215	4	0.17072
CCDC174	4	0.99984	0.99984	1	20066	0	0.24615	0.00015689	0.0006209	0.057703	216	4	0.24615
MCM3	4	0.99161	0.99163	1	19628	0	0.3783	0.00015739	0.00062286	0.057703	217	4	0.3783
CTC1	4	0.98067	0.98065	1	19346	0	0.2954	0.00016262	0.00064051	0.059067	218	3	0.2954
SSRP1	4	0.99971	0.9997	1	20031	0	0.38735	0.00016473	0.00064737	0.059428	219	4	0.38735
ALDOA	4	0.99744	0.99743	1	19853	0	0.26335	0.00017228	0.0006709	0.061249	220	4	0.26335
FEN1	4	0.97473	0.97477	1	19195	0	0.31373	0.00017397	0.00067629	0.061249	221	3	0.31373
NCL	4	0.99188	0.99189	1	19636	0	0.32443	0.00017416	0.00067629	0.061249	222	4	0.32443
ATP6V0C	4	0.99982	0.99982	1	20064	0	0.23773	0.0001781	0.000691	0.062045	223	4	0.23773
ELAC2	4	0.29549	0.4401	0.990326	8765	1	0.20628	0.00017904	0.00069247	0.062045	224	2	0.20628
CHORDC1	4	0.66724	0.70707	1	13973	1	0.36584	0.00017949	0.00069443	0.062045	225	3	0.36584
ATP6V0B	4	0.99982	0.99981	1	20063	0	0.32105	0.00018074	0.00069737	0.062045	226	4	0.32105
RPS6	4	0.98774	0.98773	1	19527	0	0.33695	0.0001818	0.0007013	0.06212	227	4	0.33695
ACTR2	4	0.79138	0.79454	1	15665	1	0.2301	0.00018336	0.00070571	0.062238	228	3	0.2301
DSPA2D	2	0.99981	0.99982	1	20062	0	0.45927	0.00018513	0.00036695	0.039211	229	2	0.45927
RTCB	4	0.99976	0.99975	1	20045	0	0.20705	0.00018689	0.00071453	0.062742	230	4	0.20705
TIMM17A	4	0.99047	0.99046	1	19594	0	0.2716	0.00019428	0.00074248	0.064914	231	4	0.2716
QRSL1	4	0.84687	0.84662	1	16661	0	0.32463	0.00019672	0.00075571	0.065786	232	3	0.32463
N6AMT1	4	0.9998	0.99979	1	20060	0	0.21059	0.0001999	0.00076454	0.066269	233	4	0.21059
PNPT1	4	0.99941	0.99941	1	19987	0	0.23748	0.00020166	0.00077434	0.066738	234	4	0.23748
EIF2B4	4	0.53822	0.63889	1	12622	1	0.24608	0.00020244	0.00077826	0.066738	235	3	0.24608
DCTN6	4	0.9998	0.99979	1	20059	0	0.30905	0.00020287	0.00078023	0.066738	236	4	0.30905
PPP1R8	4	0.9998	0.99979	1	20058	0	0.21215	0.00020357	0.00078317	0.066738	237	4	0.21215
EIF3B	4	0.59141	0.66502	1	13126	1	0.33871	0.00020521	0.00078905	0.066862	238	3	0.33871
VPS26A	4	0.99853	0.99851	1	19916	0	0.20271	0.00020605	0.00079248	0.066862	239	4	0.20271
RAD51B	4	0.95933	0.95925	1	18863	0	0.2848	0.00020668	0.00079493	0.066862	240	3	0.2848
NPIPA1	15	0.7459	0.92108	1	14957	2	0.1117	0.00020753	0.0017877	0.112124	241	12	0.1117
UTP11	4	0.99978	0.99977	1	20056	0	0.24587	0.00021747	0.00083783	0.069921	242	4	0.24587
