id	num	neg_score	neg_p_value	neg_fdr	neg_rank	neg_goodsgrna	neg_lfc	pos_score	pos_p_value	pos_fdr	pos_rank	pos_goodsgrna	pos_lfc
VPS51	4	0.99803	0.99803	1	20010	0	2.647	3.8038e-08	2.4523e-07	0.000141	26	4	2.647
GET4	4	1	1	1	20169	0	2.0193	4.2505e-08	2.4523e-07	0.000141	27	4	2.0193
WDR18	4	1	1	1	20167	0	1.7311	7.836e-08	2.4523e-07	0.000141	28	4	1.7311
ATP6V0B	4	1	1	1	20166	0	2.2843	7.9827e-08	2.4523e-07	0.000141	29	4	2.2843
YKT6	4	1	1	1	20165	0	2.4314	9.6796e-08	2.4523e-07	0.000141	30	4	2.4314
JTB	4	1	1	1	20164	0	1.9806	1.1471e-07	2.4523e-07	0.000141	31	4	1.9806
COG5	4	1	1	1	20156	0	2.5544	1.165e-07	2.4523e-07	0.000141	32	4	2.5544
VPS25	4	1	1	1	20163	0	2.4243	1.3464e-07	2.4523e-07	0.000141	33	4	2.4243
ATP6V1D	4	1	1	1	20162	0	2.4279	1.7674e-07	2.4523e-07	0.000141	34	4	2.4279
NHLRC2	4	0.99588	0.99589	1	19939	0	2.0571	2.1752e-07	2.4523e-07	0.000141	35	4	2.0571
TMEM165	4	1	1	1	20161	0	1.8131	2.4527e-07	7.357e-07	0.000338	36	4	1.8131
HYOU1	4	0.86519	0.86472	1	17229	0	2.3021	2.5024e-07	7.357e-07	0.000338	37	3	2.3021
ATP6V1A	4	1	1	1	20148	0	2.5786	2.9691e-07	7.357e-07	0.000338	38	4	2.5786
GTF3C3	4	1	1	1	20153	0	2.2081	3.6141e-07	7.357e-07	0.000338	39	4	2.2081
SLC35B1	4	1	1	1	20145	0	2.3991	3.8373e-07	7.357e-07	0.000338	40	4	2.3991
RIC1	4	1	1	1	20160	0	1.3519	3.9322e-07	7.357e-07	0.000338	41	4	1.3519
SOCS3	4	1	1	1	20159	0	1.5233	4.6437e-07	7.357e-07	0.000338	42	4	1.5233
GOSR1	4	1	1	1	20158	0	1.6017	4.6622e-07	7.357e-07	0.000338	43	4	1.6017
COG8	4	0.99989	0.99989	1	20120	0	2.5037	4.86e-07	7.357e-07	0.000338	44	4	2.5037
EIF4G2	4	1	1	1	20157	0	2.274	5.3036e-07	1.2262e-06	0.000527	45	4	2.274
PGK1	4	1	1	1	20155	0	1.6746	6.282e-07	1.2262e-06	0.000527	46	4	1.6746
WDR55	4	1	1	1	20154	0	2.2633	6.2936e-07	1.2262e-06	0.000527	47	4	2.2633
ATP6AP1	4	0.99947	0.99948	1	20087	0	2.1635	6.6404e-07	1.7166e-06	0.000722	48	4	2.1635
TRAPPC2L	4	1	1	1	20152	0	1.9218	1.0679e-06	3.188e-06	0.001313	49	4	1.9218
COG2	4	0.99993	0.99994	1	20125	0	2.0318	1.2159e-06	3.6785e-06	0.001428	50	4	2.0318
ATP6V1E1	4	1	1	1	20151	0	1.9225	1.4134e-06	3.6785e-06	0.001428	51	4	1.9225
GTF3C5	4	0.99999	0.99999	1	20139	0	1.6591	1.4543e-06	3.6785e-06	0.001428	52	4	1.6591
SLC10A7	4	1	1	1	20150	0	1.3537	1.5453e-06	4.1689e-06	0.001558	53	4	1.3537
CANT1	4	1	1	1	20149	0	1.6963	1.5613e-06	4.1689e-06	0.001558	54	4	1.6963
GUK1	3	1	1	1	20147	0	2.4084	2.5991e-06	9.564e-06	0.003329	55	3	2.4084
RNASEK	4	0.87287	0.87241	1	17378	0	1.744	2.7772e-06	8.0927e-06	0.00297	56	3	1.744
SRP9	4	1	1	1	20146	0	1.5154	2.9904e-06	8.5831e-06	0.003094	57	4	1.5154
AP2M1	4	0.99998	0.99998	1	20137	0	1.5942	3.2106e-06	9.0736e-06	0.003213	58	4	1.5942
CDC42	4	1	1	1	20144	0	1.5582	4.4293e-06	1.2997e-05	0.004447	59	4	1.5582
SNF8	4	0.99674	0.99673	1	19964	0	1.5263	4.5368e-06	1.3978e-05	0.004703	60	4	1.5263
TRAPPC12	4	0.6928	0.72695	1	14473	1	1.5853	4.5706e-06	1.4469e-05	0.004788	61	3	1.5853
SRF	4	0.99124	0.99121	1	19811	0	1.7672	4.794e-06	1.4959e-05	0.004871	62	4	1.7672
ARL1	4	0.99391	0.9939	1	19884	0	1.8605	5.1152e-06	1.545e-05	0.00495	63	4	1.8605
NLE1	4	0.99653	0.99652	1	19956	0	2.0801	5.3558e-06	1.594e-05	0.005028	64	4	2.0801
TGFBR1	4	0.9998	0.99981	1	20107	0	1.6811	5.6427e-06	1.7411e-05	0.005407	65	4	1.6811
MVD	4	0.95483	0.95463	1	19030	0	1.7225	5.8594e-06	1.8392e-05	0.005626	66	3	1.7225
TMEM199	4	0.99999	0.99999	1	20138	0	1.7621	7.1624e-06	2.0354e-05	0.006133	67	4	1.7621
EIF5A	5	0.94776	0.94796	1	18871	0	1.8497	7.4363e-06	3.3106e-05	0.009031	68	3	1.8497
DDX55	4	0.99999	0.99999	1	20143	0	1.7889	7.5301e-06	2.1826e-05	0.006479	69	4	1.7889
EXOC4	4	0.99647	0.99646	1	19954	0	1.6273	8.2381e-06	2.4768e-05	0.007246	70	4	1.6273
WDR12	4	0.76447	0.77515	1	15439	1	2.0532	8.5677e-06	2.5259e-05	0.007284	71	3	2.0532
AARSD1	7	0.99946	0.99946	1	20086	0	0.88348	8.6185e-06	5.3706e-05	0.013552	72	7	0.88348
GRWD1	4	0.99999	0.99999	1	20142	0	2.0088	9.5472e-06	3.0654e-05	0.008716	73	4	2.0088
PPA1	4	0.99999	0.99999	1	20141	0	1.731	1.0652e-05	3.2616e-05	0.009031	74	4	1.731
ATP6V1F	4	0.99851	0.99851	1	20028	0	2.236	1.0784e-05	3.3106e-05	0.009031	75	4	2.236
VHL	4	0.99999	0.99999	1	20140	0	1.4625	1.1457e-05	3.703e-05	0.009967	76	4	1.4625
ARFRP1	4	0.98531	0.98528	1	19668	0	1.8375	1.389e-05	4.9782e-05	0.013051	77	4	1.8375
AAGAB	4	0.98988	0.98982	1	19773	0	1.4501	1.3926e-05	4.9782e-05	0.013051	78	4	1.4501
UTP18	4	0.94629	0.94616	1	18838	0	1.5455	1.5242e-05	5.3215e-05	0.013552	79	3	1.5455
CCDC43	4	0.999	0.99898	1	20057	0	1.5683	1.5279e-05	5.3215e-05	0.013552	80	4	1.5683
UNC50	4	0.99865	0.99865	1	20033	0	1.7188	1.6085e-05	5.6158e-05	0.013996	81	4	1.7188
SPATA5L1	4	0.99998	0.99998	1	20136	0	1.5949	2.0428e-05	7.0872e-05	0.017447	82	4	1.5949
NMT1	4	0.93314	0.93287	1	18585	0	1.6469	2.1851e-05	7.6758e-05	0.018669	83	3	1.6469
S100A8	4	0.76334	0.77432	1	15419	1	0.14046	2.5929e-05	9e-05	0.021629	84	2	0.14046
GTF3C4	4	0.99997	0.99997	1	20135	0	1.5152	2.6767e-05	9.1962e-05	0.02184	85	4	1.5152
ATP6V1G1	4	0.92233	0.92211	1	18361	0	1.4849	2.9231e-05	0.00010128	0.023774	86	3	1.4849
TRAPPC13	4	0.9786	0.97858	1	19526	0	1.87	3.0268e-05	0.00010324	0.023956	87	3	1.87
WDR7	4	0.99877	0.99875	1	20043	0	1.687	3.4221e-05	0.00011599	0.026609	88	4	1.687
EIF3H	4	0.99996	0.99996	1	20134	0	1.2013	3.7914e-05	0.00013267	0.030092	89	4	1.2013
SLC46A1	4	0.99996	0.99996	1	20133	0	1.022	3.8684e-05	0.00013659	0.03051	90	4	1.022
SPATA5	4	0.99996	0.99996	1	20132	0	1.1252	3.9285e-05	0.00013856	0.03051	91	4	1.1252
PFN1	4	0.99996	0.99996	1	20131	0	1.4875	3.9699e-05	0.00013905	0.03051	92	4	1.4875
TM9SF3	4	0.99996	0.99996	1	20130	0	0.84335	4.1065e-05	0.00014444	0.031353	93	4	0.84335
SDAD1	4	0.99969	0.9997	1	20102	0	2.01	4.2377e-05	0.0001518	0.0326	94	4	2.01
EIPR1	4	0.76372	0.77459	1	15428	1	1.3149	4.2824e-05	0.00015425	0.032777	95	3	1.3149
SLFN13	4	0.99995	0.99995	1	20129	0	0.9043	4.9066e-05	0.00017436	0.036665	96	4	0.9043
EGFR	4	0.99995	0.99995	1	20128	0	0.88179	5.4147e-05	0.00019251	0.040063	97	4	0.88179
TBC1D3B	11	0.99009	0.99081	1	19780	1	1.0548	5.5967e-05	0.00048482	0.085823	98	8	1.0548
ATP6AP2	4	0.94536	0.94519	1	18820	0	1.5464	5.6178e-05	0.00019888	0.040968	99	3	1.5464
VPS16	4	0.99994	0.99995	1	20127	0	1.0694	5.8912e-05	0.00021114	0.043054	100	4	1.0694
TAF1B	4	0.99993	0.99994	1	20126	0	1.5124	6.6852e-05	0.00024744	0.04995	101	4	1.5124
LOC102724624	5	0.99677	0.99674	1	19965	0	1.1095	6.7775e-05	0.00031267	0.059082	102	5	1.1095
RPTOR	4	0.99959	0.99961	1	20096	0	1.4442	6.813e-05	0.00025087	0.050142	103	4	1.4442
STX18	4	0.99988	0.99989	1	20119	0	1.2158	7.6182e-05	0.0002857	0.056282	104	4	1.2158
AP2S1	4	0.99992	0.99993	1	20124	0	1.2068	7.6455e-05	0.00028717	0.056282	105	4	1.2068
TEX264	4	0.8536	0.85298	1	16993	0	0.27096	7.7786e-05	0.00029403	0.057073	106	2	0.27096
AARS1	4	0.99992	0.99992	1	20123	0	1.1432	8.2723e-05	0.00031267	0.059082	107	4	1.1432
VPS54	4	0.9907	0.99064	1	19798	0	1.235	8.2946e-05	0.00031316	0.059082	108	4	1.235
SMG8	4	0.99991	0.99991	1	20122	0	0.86082	9.3392e-05	0.00034651	0.064538	109	4	0.86082
ATP6V1H	4	0.98748	0.98744	1	19723	0	1.5682	9.4002e-05	0.00034847	0.064538	110	4	1.5682
DHX29	4	0.49863	0.62981	1	12413	1	1.5105	0.00010069	0.00037839	0.069442	111	3	1.5105
ELOF1	4	0.9999	0.9999	1	20121	0	1.1512	0.00010205	0.00038428	0.069887	112	4	1.1512
HOMER2	4	0.99987	0.99988	1	20118	0	0.88878	0.00012548	0.00047305	0.085263	113	4	0.88878
FETUB	4	0.97866	0.97864	1	19529	0	0.41743	0.00012964	0.00048973	0.085823	114	3	0.41743
KMT2A	4	0.11312	0.23876	0.980696	4710	2	0.67295	0.00013025	0.00049169	0.085823	115	2	0.67295
UBE3D	4	0.99987	0.99987	1	20117	0	1.1553	0.0001306	0.00049316	0.085823	116	4	1.1553
WDR74	4	0.944	0.94384	1	18792	0	1.7795	0.00013249	0.00050199	0.086613	117	3	1.7795
EMC3	8	0.8307	0.91007	1	16554	2	0.97422	0.00013585	0.000913	0.129301	118	5	0.97422
C1orf109	4	0.99986	0.99986	1	20116	0	1.4285	0.00014333	0.00053681	0.091064	119	4	1.4285
ZFAT	4	0.99984	0.99985	1	20114	0	1.0758	0.00014619	0.00055006	0.092533	120	4	1.0758
HSPE1-MOB4	7	0.99559	0.99554	1	19929	0	0.91412	0.00014693	0.00090564	0.129301	121	6	0.91412
SAP130	4	0.8881	0.8877	1	17664	0	1.1513	0.0001484	0.00055692	0.092914	122	3	1.1513
CINP	4	0.9474	0.9473	1	18862	0	1.2633	0.00015668	0.00058831	0.097346	123	3	1.2633
EMC7	4	0.17501	0.32333	0.995492	6317	2	0.58095	0.00015985	0.00059714	0.098004	124	2	0.58095
COPA	4	0.37375	0.52094	1	10188	1	1.5188	0.00016242	0.00060499	0.098491	125	3	1.5188
WASL	4	0.99984	0.99984	1	20113	0	0.71985	0.00016429	0.00061332	0.09905	126	4	0.71985
TEX2	4	0.99983	0.99984	1	20112	0	0.68388	0.00017063	0.00063294	0.101407	127	4	0.68388
ARHGAP27	4	0.99979	0.9998	1	20106	0	1.3779	0.00017368	0.00064422	0.102401	128	4	1.3779
EMC6	4	0.99982	0.99983	1	20111	0	0.84691	0.00017738	0.00065796	0.103767	129	4	0.84691
NBAS	3	0.99894	0.99895	1	20054	0	1.7834	0.00017969	0.00053436	0.091064	130	3	1.7834
CHRNG	4	0.80242	0.80512	1	16043	1	0.53048	0.00018149	0.00067267	0.105141	131	2	0.53048
NIPBL	4	0.99982	0.99982	1	20110	0	1.3104	0.00018258	0.00067709	0.105141	132	4	1.3104
PPP6C	4	0.99981	0.99982	1	20109	0	1.2136	0.00018798	0.00070014	0.107891	133	4	1.2136
FKBPL	4	0.65589	0.70546	1	14052	1	0.88046	0.00018984	0.00070602	0.107973	134	2	0.88046
MPDU1	4	0.9998	0.99981	1	20108	0	1.2357	0.0001955	0.00073251	0.111181	135	4	1.2357
ATP6V1B2	4	0.68143	0.72018	1	14324	1	1.7886	0.00020021	0.00074918	0.112864	136	3	1.7886
LSM12	4	0.99876	0.99874	1	20041	0	1.1253	0.00020628	0.00077469	0.115842	137	4	1.1253
SLC13A2	4	0.99979	0.99979	1	20105	0	1.0231	0.00020985	0.00078695	0.11681	138	4	1.0231
KRT13	4	0.15816	0.30654	0.992134	5992	1	1.1474	0.00021967	0.00081883	0.120655	139	3	1.1474
WDR61	4	0.99942	0.99943	1	20082	0	1.1656	0.00023707	0.00088897	0.129301	140	4	1.1656
EIF3F	4	0.8599	0.85937	1	17113	0	1.1893	0.00024254	0.00090392	0.129301	141	3	1.1893
TM9SF1	4	0.40449	0.5517	1	10834	1	0.91579	0.00024315	0.00090466	0.129301	142	3	0.91579
NUP155	4	0.8183	0.81897	1	16341	1	1.3815	0.00024647	0.00091594	0.129301	143	3	1.3815
SLC25A19	4	0.99975	0.99975	1	20104	0	0.99888	0.00024904	0.00092379	0.129504	144	4	0.99888
KANSL1	4	0.98873	0.98871	1	19746	0	1.4441	0.00025512	0.00094635	0.131751	145	4	1.4441
SRPRB	4	0.52367	0.64045	1	12640	1	1.354	0.00026423	0.00098853	0.136681	146	3	1.354
KRT32	4	0.90011	0.89966	1	17909	0	1.1661	0.00028727	0.001067	0.146528	147	3	1.1661
GH1	4	0.93215	0.93187	1	18561	0	0.91796	0.00029309	0.0010896	0.147761	148	3	0.91796
TUBA3D	4	0.99971	0.99971	1	20103	0	0.95655	0.00029447	0.0010955	0.147761	149	4	0.95655
NIP7	4	0.96705	0.9669	1	19301	0	1.4281	0.00029657	0.0011018	0.147761	150	3	1.4281
KCNJ2	4	0.53682	0.6462	1	12773	1	1.1968	0.00029792	0.0011053	0.147761	151	3	1.1968
SEC22B	4	0.99828	0.99828	1	20019	0	1.8986	0.00030035	0.0011131	0.147831	152	4	1.8986
TNFAIP1	4	0.99717	0.99717	1	19974	0	1.1898	0.0003069	0.0011337	0.149583	153	4	1.1898
METTL23	4	0.99969	0.9997	1	20101	0	0.87811	0.00031436	0.0011604	0.152115	154	4	0.87811
EIF5B	4	0.72832	0.74962	1	14937	1	1.3118	0.00031633	0.0011705	0.152443	155	3	1.3118
SLC16A13	4	0.99968	0.99969	1	20100	0	0.79379	0.00031935	0.0011818	0.152926	156	4	0.79379
TRAPPC2	4	0.98877	0.98875	1	19749	0	1.2748	0.00032275	0.0011921	0.153276	157	4	1.2748
HAUS4	4	0.99966	0.99968	1	20099	0	1.0583	0.00033505	0.0012367	0.157824	158	4	1.0583
AHR	4	0.99234	0.99233	1	19847	0	0.9054	0.00033694	0.0012431	0.157824	159	4	0.9054
TRAPPC1	4	0.38795	0.53512	1	10481	1	0.91786	0.00035397	0.0013117	0.165501	160	2	0.91786
SYS1	4	0.99616	0.99617	1	19946	0	1.7368	0.00035634	0.001326	0.166257	161	4	1.7368
COG1	4	0.99964	0.99965	1	20098	0	1.0287	0.00035999	0.0013343	0.166269	162	4	1.0287
TELO2	4	0.99964	0.99965	1	20097	0	0.99018	0.00036142	0.0013429	0.166312	163	4	0.99018
EEF1G	4	0.95759	0.95749	1	19086	0	0.96956	0.00036589	0.0013667	0.168226	164	3	0.96956
NEUROD2	4	0.51275	0.63567	1	12535	1	0.97573	0.00037762	0.0014025	0.171166	165	3	0.97573
RAB6A	4	0.43934	0.58654	1	11499	1	1.1522	0.00038046	0.0014143	0.171166	166	3	1.1522
SRP72	4	0.98893	0.9889	1	19753	0	1.1884	0.00038236	0.0014182	0.171166	167	4	1.1884
ACTR8	5	0.98583	0.98585	1	19680	0	1.1091	0.00038429	0.0017679	0.196089	168	4	1.1091
NAA35	4	0.9807	0.9807	1	19573	0	1.4188	0.00038523	0.001427	0.171166	169	4	1.4188
SLC39A9	4	0.60587	0.67904	1	13486	1	0.62692	0.00038785	0.0014358	0.171166	170	2	0.62692
GSDMB	4	0.98874	0.98872	1	19747	0	1.0192	0.00039197	0.0014505	0.171166	171	4	1.0192
MYBBP1A	4	0.99584	0.99585	1	19937	0	1.1028	0.00039294	0.0014535	0.171166	172	4	1.1028
NUP35	4	0.5464	0.65048	1	12883	1	1.1501	0.00039423	0.0014584	0.171166	173	3	1.1501
PIGS	4	0.60909	0.68064	1	13513	1	1.1269	0.00041266	0.0015271	0.178189	174	3	1.1269
CNTROB	4	0.99958	0.99959	1	20095	0	0.78357	0.0004242	0.0015604	0.181034	175	4	0.78357
SPACA3	4	0.99957	0.99959	1	20094	0	0.97438	0.00042797	0.0015756	0.181754	176	4	0.97438
USE1	4	0.99957	0.99959	1	20093	0	1.3683	0.00043161	0.0015898	0.182353	177	4	1.3683
SPATA32	4	0.99956	0.99958	1	20092	0	0.92195	0.00044006	0.0016256	0.185406	178	4	0.92195
TUT1	4	0.99956	0.99957	1	20091	0	1.3427	0.00044433	0.0016423	0.185657	179	4	1.3427
RAB9A	4	0.99956	0.99957	1	20090	0	1.1703	0.00044496	0.0016462	0.185657	180	4	1.1703
TBX4	4	0.99953	0.99955	1	20089	0	0.80832	0.00046812	0.0017394	0.193999	181	4	0.80832
RAB2A	4	0.99891	0.99889	1	20053	0	1.2749	0.00049051	0.0018228	0.201077	182	4	1.2749
SLC7A1	4	0.59308	0.67265	1	13339	1	1.0454	0.00049652	0.0018464	0.202567	183	3	1.0454
MIEN1	4	0.13417	0.27472	0.987315	5384	1	1.2912	0.00050182	0.0018645	0.202786	184	3	1.2912
USP36	4	0.99814	0.99816	1	20016	0	1.079	0.00050715	0.0018841	0.202786	185	4	1.079
LCE3C	4	0.97734	0.97732	1	19499	0	1.1337	0.00050792	0.0018861	0.202786	186	3	1.1337
NOL9	4	0.99949	0.9995	1	20088	0	1.4473	0.00050936	0.0018885	0.202786	187	4	1.4473
MEN1	4	0.99945	0.99946	1	20085	0	1.0967	0.0005499	0.0020264	0.216137	188	4	1.0967
EIF6	4	0.99945	0.99945	1	20084	0	1.2381	0.00055326	0.0020376	0.216137	189	4	1.2381
TAF1C	4	0.99945	0.99945	1	20083	0	1.2748	0.00055457	0.002045	0.216137	190	4	1.2748
KRTAP20-2	4	0.96413	0.96401	1	19227	0	1.0343	0.00056012	0.0020715	0.217796	191	3	1.0343
ANAPC4	4	0.99942	0.99943	1	20081	0	0.78811	0.00058069	0.0021514	0.225029	192	4	0.78811
ERICH1	4	0.86102	0.86048	1	17136	0	-0.12371	0.00059625	0.0022034	0.229279	193	2	-0.12371
ACTR2	4	0.99939	0.99939	1	20080	0	0.83948	0.00061095	0.0022583	0.232951	194	4	0.83948
E4F1	4	0.99939	0.99939	1	20079	0	1.2084	0.00061175	0.0022618	0.232951	195	4	1.2084
COL1A1	4	0.93371	0.93347	1	18596	0	0.97488	0.00061965	0.0022912	0.234784	196	3	0.97488
GTF3C6	4	0.83569	0.83512	1	16643	1	1.16	0.00062633	0.0023138	0.235899	197	3	1.16
GOSR2	4	0.99114	0.9911	1	19809	0	1.2657	0.00063062	0.002328	0.236156	198	4	1.2657
CD300LG	4	0.99936	0.99936	1	20078	0	0.91502	0.00063788	0.0023584	0.238045	199	4	0.91502
OSBPL7	4	0.99933	0.99934	1	20077	0	1.0099	0.0006685	0.0024697	0.248042	200	4	1.0099
EXOC5	4	0.99629	0.9963	1	19950	0	1.2571	0.00068319	0.0025222	0.250157	201	4	1.2571
SLC38A10	4	0.99931	0.99932	1	20076	0	0.96824	0.00068547	0.0025291	0.250157	202	4	0.96824
WDSUB1	4	0.99931	0.99932	1	20075	0	0.65805	0.00068723	0.0025364	0.250157	203	4	0.65805
FBF1	4	0.98309	0.98307	1	19618	0	0.81647	0.00068832	0.0025404	0.250157	204	4	0.81647
DDN	4	0.42482	0.572	1	11223	1	0.99684	0.00069223	0.0025541	0.250288	205	3	0.99684
TSEN2	4	0.80901	0.81077	1	16169	1	1.1438	0.00071196	0.0026252	0.256015	206	3	1.1438
APIP	4	0.99928	0.99928	1	20073	0	0.7138	0.00072245	0.0026571	0.257878	207	4	0.7138
RPP14	4	0.69162	0.72625	1	14450	1	1.1276	0.00075106	0.0027522	0.265834	208	3	1.1276
CXCL13	4	0.99924	0.99924	1	20072	0	0.70556	0.00076447	0.0028008	0.268007	209	4	0.70556
B4GALNT2	4	0.73318	0.75292	1	15007	1	1.0751	0.00076481	0.0028013	0.268007	210	3	1.0751
ARFGEF2	4	0.99922	0.99921	1	20071	0	0.84803	0.0007796	0.0028577	0.272114	211	4	0.84803
ZNF354A	4	0.13412	0.27466	0.987315	5383	2	0.11206	0.00080357	0.0029416	0.278269	212	2	0.11206
DCAF7	4	0.99919	0.99919	1	20070	0	0.72125	0.00080532	0.0029499	0.278269	213	4	0.72125
ABCA8	4	0.93715	0.93701	1	18667	0	1.1071	0.00080973	0.0029641	0.27831	214	3	1.1071
WDR93	4	0.94883	0.9487	1	18891	0	0.98612	0.00082118	0.0030038	0.279943	215	3	0.98612
NT5M	4	0.99918	0.99916	1	20069	0	0.70482	0.00082256	0.0030092	0.279943	216	4	0.70482
TNFSF13	4	0.99917	0.99916	1	20068	0	0.66408	0.00082887	0.0030293	0.280176	217	4	0.66408
NAPG	4	0.96091	0.96074	1	19164	0	1.3058	0.00083229	0.0030401	0.280176	218	3	1.3058
KRT9	4	0.99916	0.99915	1	20067	0	0.75075	0.00083676	0.0030534	0.280176	219	4	0.75075
ARPC2	4	0.99447	0.99447	1	19895	0	0.93996	0.00084399	0.0030813	0.281461	220	4	0.93996
SCFD1	4	0.81973	0.82024	1	16372	1	1.2323	0.00085365	0.0031167	0.282445	221	3	1.2323
NFAT5	4	0.99915	0.99914	1	20066	0	0.66717	0.0008545	0.0031201	0.282445	222	4	0.66717
PAK1IP1	4	0.99914	0.99913	1	20065	0	1.4838	0.00086074	0.0031461	0.283526	223	4	1.4838
KRTAP4-2	4	0.56169	0.65759	1	13028	1	0.97213	0.00087763	0.0032098	0.286016	224	3	0.97213
TMEM101	4	0.99912	0.99911	1	20064	0	0.87771	0.00087965	0.0032162	0.286016	225	4	0.87771
HOXA4	4	0.99911	0.99911	1	20063	0	0.79334	0.00088576	0.0032393	0.286242	226	4	0.79334
TAPT1	4	0.79197	0.79642	1	15883	1	0.83738	0.000888	0.0032471	0.286242	227	3	0.83738
NUP93	4	0.62092	0.68685	1	13647	1	1.2473	0.00089437	0.0032692	0.286935	228	3	1.2473
STAT5B	4	0.46688	0.61407	1	12046	1	1.1151	0.000903	0.0032981	0.288222	229	3	1.1151
HGC6.3	2	0.97101	0.9709	1	19376	0	2.4605	0.00092029	0.0017316	0.193999	230	2	2.4605
RPS12	4	0.99908	0.99906	1	20062	0	1.3922	0.00092281	0.0033737	0.293552	231	4	1.3922
C17orf98	4	0.99906	0.99905	1	20061	0	0.78619	0.00093634	0.0034183	0.294893	232	4	0.78619
LGALS9	4	0.67481	0.71628	1	14254	1	1.1905	0.00093635	0.0034183	0.294893	233	3	1.1905
CSH1	7	0.99906	0.99903	1	20060	0	0.51415	0.00094274	0.0054601	0.377475	234	7	0.51415
CCNF	4	0.99904	0.99902	1	20059	0	0.57303	0.000961	0.0035061	0.30118	235	4	0.57303
DTL	4	0.89569	0.89527	1	17826	0	1.1205	0.00096869	0.0035267	0.301666	236	2	1.1205
EPOP	4	0.39216	0.53932	1	10571	1	1.2082	0.00097637	0.0035483	0.302231	237	3	1.2082
BPTF	4	0.999	0.99898	1	20058	0	0.69459	0.00099921	0.0036326	0.305796	238	4	0.69459
ALOX12B	4	0.98386	0.9838	1	19634	0	0.88741	0.0010066	0.0036625	0.306462	239	4	0.88741
CCDC115	4	0.88988	0.88947	1	17694	0	0.97858	0.0010139	0.0036841	0.306462	240	3	0.97858
ADAP2	4	0.84066	0.83991	1	16731	1	1.066	0.0010151	0.003689	0.306462	241	3	1.066
CDIPT	4	0.84035	0.83961	1	16726	1	1.3934	0.0010319	0.0037474	0.310035	242	3	1.3934
SOS1	4	0.99896	0.99895	1	20056	0	0.7744	0.0010378	0.0037685	0.310507	243	4	0.7744
LOC642969	5	0.99894	0.99894	1	20055	0	0.70563	0.0010599	0.0047715	0.35331	244	5	0.70563
USP17L11	11	0.48068	0.74672	1	12246	4	-0.07878	0.0010743	0.0072535	0.445063	245	4	-0.07878
