id	num	neg_score	neg_p_value	neg_fdr	neg_rank	neg_goodsgrna	neg_lfc	pos_score	pos_p_value	pos_fdr	pos_rank	pos_goodsgrna	pos_lfc
GDI2	4	0.99997	0.99997	1	20177	0	0.50159	2.8092e-05	9.7338e-05	0.070132	28	4	0.50159
MLST8	4	0.99991	0.99991	1	20170	0	0.90553	2.9844e-05	0.00010175	0.070132	29	4	0.90553
ST3GAL2	4	0.99997	0.99997	1	20176	0	0.47777	3.0697e-05	0.0001042	0.070132	30	4	0.47777
ALG9	4	0.99316	0.99315	1	19943	0	0.43098	3.5782e-05	0.00012333	0.079363	31	4	0.43098
SHISA9	4	0.99638	0.99638	1	20037	0	0.46667	3.6449e-05	0.00012578	0.079363	32	4	0.46667
MPDU1	4	0.99995	0.99996	1	20173	0	0.58017	3.9837e-05	0.00014	0.082744	33	4	0.58017
WDR77	4	0.99996	0.99996	1	20174	0	1.0956	4.059e-05	0.00014343	0.082744	34	4	1.0956
COG3	4	0.99723	0.99722	1	20059	0	0.64026	4.0625e-05	0.00014343	0.082744	35	4	0.64026
TPCN1	4	0.98465	0.98461	1	19734	0	0.44061	4.2085e-05	0.0001503	0.084296	36	4	0.44061
NPC1	4	0.98566	0.98562	1	19762	0	0.59821	4.675e-05	0.00016452	0.089778	37	4	0.59821
GNPTG	4	0.99809	0.9981	1	20089	0	0.50074	5.1155e-05	0.0001807	0.096014	38	4	0.50074
TMEM177	4	0.78615	0.7881	1	15668	1	0.43214	5.2391e-05	0.0001856	0.09609	39	3	0.43214
EIF3I	4	0.99994	0.99995	1	20172	0	0.8134	5.8607e-05	0.00020914	0.105569	40	4	0.8134
SETDB1	4	0.85901	0.85849	1	17137	0	0.58433	6.9647e-05	0.0002572	0.12666	41	3	0.58433
PMM2	4	0.9962	0.99621	1	20029	0	0.45297	7.5362e-05	0.0002827	0.131683	42	4	0.45297
TNPO1	4	0.99945	0.99946	1	20137	0	0.79734	7.6234e-05	0.00028613	0.131683	43	4	0.79734
PIGV	4	0.99992	0.99993	1	20171	0	0.35934	7.6624e-05	0.00028809	0.131683	44	4	0.35934
ZNF319	4	0.48254	0.60415	1	11856	1	0.2193	7.7743e-05	0.00029348	0.131683	45	2	0.2193
RPF2	4	0.99639	0.99639	1	20038	0	1.3278	8.2854e-05	0.0003131	0.13743	46	4	1.3278
UGP2	4	0.99991	0.99991	1	20169	0	0.62549	9.3973e-05	0.00034841	0.149673	47	4	0.62549
EMC3	8	0.50264	0.71659	1	12050	3	0.29497	9.7429e-05	0.00065734	0.195181	48	5	0.29497
ATP6V0C	4	0.99923	0.99923	1	20127	0	0.84802	0.00010163	0.00038322	0.1612	49	4	0.84802
DNM1L	4	0.11527	0.24199	0.974753	4752	2	0.23544	0.00010809	0.00040725	0.162202	50	2	0.23544
MBD2	4	0.99989	0.9999	1	20168	0	0.25289	0.000109	0.0004097	0.162202	51	4	0.25289
GART	4	0.99956	0.99958	1	20147	0	0.63011	0.00010903	0.0004097	0.162202	52	4	0.63011
ATP6V0A4	4	0.99971	0.99972	1	20159	0	0.74783	0.00011207	0.00041951	0.16289	53	4	0.74783
MAU2	4	0.98045	0.98045	1	19629	0	0.58208	0.00011903	0.00044991	0.166613	54	3	0.58208
MRPS10	4	0.48213	0.60398	1	11854	1	0.57639	0.00012092	0.00045727	0.166613	55	3	0.57639
TUBB4B	4	0.91387	0.91358	1	18230	0	1.129	0.00012577	0.00047443	0.166613	56	3	1.129
DAGLB	4	0.98757	0.98753	1	19800	0	0.35484	0.00012837	0.00048277	0.166613	57	4	0.35484
DNLZ	4	0.99969	0.9997	1	20158	0	0.83089	0.00012957	0.00048914	0.166613	58	4	0.83089
TGFBRAP1	4	0.99957	0.99959	1	20148	0	0.61343	0.00012977	0.00049012	0.166613	59	4	0.61343
GPAA1	4	0.99955	0.99957	1	20145	0	0.55509	0.00013117	0.00049601	0.166613	60	4	0.55509
DDX18	4	0.99987	0.99987	1	20167	0	1.297	0.00013285	0.00050336	0.166613	61	4	1.297
EFHC1	4	0.96969	0.96955	1	19386	0	0.37792	0.00013963	0.00052445	0.168553	62	2	0.37792
PSMB2	4	0.99961	0.99962	1	20150	0	1.2342	0.00014037	0.00052592	0.168553	63	4	1.2342
VAC14	4	0.99939	0.9994	1	20135	0	0.46709	0.0001427	0.00053474	0.168704	64	4	0.46709
RABGEF1	4	0.99985	0.99986	1	20166	0	0.49946	0.00014601	0.00054897	0.170526	65	4	0.49946
CCNF	4	0.99985	0.99986	1	20165	0	0.39774	0.00015103	0.00056809	0.173792	66	4	0.39774
RER1	4	0.99874	0.99872	1	20107	0	0.31861	0.00016305	0.0006083	0.183316	67	4	0.31861
DDX47	4	0.89149	0.89114	1	17776	0	1.2223	0.00018139	0.00067205	0.196657	68	3	1.2223
ATP6AP1	4	0.9998	0.99981	1	20164	0	0.71769	0.00019989	0.00074756	0.213569	69	4	0.71769
PDZRN3	4	0.93538	0.93517	1	18680	0	0.43765	0.00020107	0.000751	0.213569	70	2	0.43765
HSD17B10	4	0.6587	0.69563	1	13811	1	0.70095	0.00020721	0.00077551	0.217478	71	3	0.70095
AP1M1	4	0.9197	0.91945	1	18366	0	0.47211	0.00021821	0.00081327	0.224942	72	3	0.47211
ATP6AP2	4	0.91492	0.91462	1	18255	0	0.69863	0.00022496	0.00083828	0.228726	73	3	0.69863
NPBWR2	4	0.32183	0.46402	1	9089	1	0.018106	0.00023322	0.00087555	0.231645	74	2	0.018106
TAF6L	4	0.99945	0.99946	1	20138	0	0.42494	0.00023392	0.00087898	0.231645	75	4	0.42494
TFAM	4	0.99977	0.99977	1	20162	0	0.45192	0.00023487	0.0008834	0.231645	76	4	0.45192
ATP6V1F	4	0.99878	0.99876	1	20110	0	0.83598	0.00024111	0.00090105	0.233244	77	4	0.83598
OR8H2	4	0.99974	0.99975	1	20161	0	0.44909	0.00025901	0.00096087	0.245582	78	4	0.44909
NSMCE3	4	0.99973	0.99973	1	20160	0	0.93272	0.00026801	0.00099863	0.252042	79	4	0.93272
KAT8	4	0.080458	0.17925	0.955707	3608	1	1.1794	0.00028504	0.0010585	0.260625	80	2	1.1794
DDX46	4	0.81938	0.81885	1	16329	1	1.527	0.00029263	0.0010879	0.264643	81	3	1.527
RESF1	4	0.18214	0.31997	0.990051	6325	1	0.35328	0.00030458	0.0011281	0.269132	82	2	0.35328
MARS2	4	0.99969	0.9997	1	20157	0	0.53644	0.00030664	0.001133	0.269132	83	4	0.53644
ATP5F1D	4	0.99969	0.9997	1	20156	0	0.56663	0.00031354	0.001157	0.271367	84	4	0.56663
POLG2	4	0.99953	0.99954	1	20143	0	0.71869	0.00031609	0.0011693	0.271367	85	4	0.71869
TOR1B	4	0.99968	0.99969	1	20155	0	0.36184	0.00032043	0.0011835	0.271546	86	4	0.36184
DNASE1	4	0.99966	0.99968	1	20154	0	0.39259	0.00033862	0.0012487	0.27837	87	4	0.39259
RPS10	6	0.91547	0.91607	1	18265	1	0.91398	0.00033948	0.0017989	0.327223	88	4	0.91398
SCAP	4	0.71536	0.73273	1	14561	1	0.56791	0.0003407	0.0012536	0.27837	89	3	0.56791
SLC25A27	4	0.99966	0.99967	1	20153	0	0.24162	0.00034115	0.0012546	0.27837	90	4	0.24162
WRAP53	4	0.99965	0.99967	1	20152	0	0.8107	0.00034573	0.0012757	0.279972	91	4	0.8107
GPR89A	8	0.913	0.93437	1	18203	1	0.40101	0.00035716	0.0023231	0.352676	92	7	0.40101
EIF2B3	4	0.76791	0.77282	1	15347	1	0.74184	0.0003691	0.0013787	0.291726	93	3	0.74184
NOMO1	6	0.36258	0.57428	1	9930	2	0.32895	0.00036931	0.0019583	0.331156	94	4	0.32895
PARP2	4	0.9996	0.99962	1	20149	0	0.32367	0.00037199	0.001388	0.291726	95	4	0.32367
USP16	4	0.99963	0.99964	1	20151	0	0.4292	0.00037319	0.0013914	0.291726	96	4	0.4292
ALG5	4	0.64613	0.68802	1	13658	1	0.53118	0.00037668	0.0013998	0.291726	97	3	0.53118
GTF3C4	4	0.69372	0.71796	1	14259	1	0.71329	0.00037889	0.0014071	0.291726	98	3	0.71329
SINHCAF	4	0.99465	0.99466	1	19996	0	0.50223	0.00038126	0.0014159	0.291726	99	4	0.50223
NELFA	4	0.019878	0.059703	0.908926	1251	2	-0.28662	0.00038867	0.0014375	0.293179	100	2	-0.28662
ARHGDIA	4	0.16072	0.29766	0.985371	5883	1	0.45392	0.00039294	0.0014527	0.293317	101	3	0.45392
HCCS	4	0.45556	0.59231	1	11594	1	0.33939	0.00040205	0.0014836	0.296589	102	3	0.33939
CRTC3	4	0.99747	0.99747	1	20068	0	0.48964	0.00040633	0.0015052	0.297952	103	4	0.48964
SCAF8	4	0.9991	0.99909	1	20122	0	0.57627	0.00043161	0.001589	0.309452	104	4	0.57627
CRYBA1	4	0.18894	0.32699	0.990602	6464	1	0.44505	0.00043318	0.0015944	0.309452	105	2	0.44505
WDR74	4	0.99956	0.99958	1	20146	0	1.298	0.00044026	0.0016253	0.309452	106	4	1.298
POLR2L	4	0.31448	0.45655	1	8942	2	0.63789	0.00044048	0.0016273	0.309452	107	2	0.63789
CERS2	4	0.90929	0.90895	1	18135	0	0.55845	0.00044411	0.001641	0.309452	108	3	0.55845
EIF4G1	4	0.12574	0.26016	0.97605	5121	1	0.72532	0.00044766	0.0016552	0.309452	109	2	0.72532
FOXC1	4	0.96008	0.95989	1	19169	0	0.26805	0.00045969	0.0016999	0.314879	110	2	0.26805
LOC107985907	1	0.99953	0.99955	1	20144	0	2.1971	0.00047295	0.00047982	0.166613	111	1	2.1971
REXO2	4	0.93753	0.93742	1	18720	0	0.46871	0.00047784	0.0017764	0.326058	112	3	0.46871
KCNT2	4	0.48827	0.6067	1	11917	1	0.37723	0.0004923	0.0018288	0.328354	113	3	0.37723
TSC22D2	4	0.47193	0.5994	1	11749	1	0.52266	0.0004942	0.0018376	0.328354	114	3	0.52266
PRPF39	4	0.9992	0.99919	1	20126	0	0.35237	0.00050746	0.0018837	0.331156	115	4	0.35237
TECPR1	4	0.99932	0.99933	1	20133	0	0.54252	0.00050842	0.0018862	0.331156	116	4	0.54252
ZKSCAN5	4	0.99948	0.99949	1	20141	0	0.28136	0.00052115	0.0019333	0.331156	117	4	0.28136
RPUSD4	4	0.99947	0.99948	1	20140	0	0.52459	0.00053051	0.0019588	0.331156	118	4	0.52459
NUS1	4	0.98923	0.9892	1	19839	0	0.89077	0.00053371	0.001973	0.331156	119	4	0.89077
RCC1L	4	0.99581	0.99582	1	20023	0	0.84223	0.00053787	0.0019828	0.331156	120	4	0.84223
P4HB	4	0.99946	0.99947	1	20139	0	0.33874	0.00053981	0.0019877	0.331156	121	4	0.33874
FLCN	4	0.060184	0.14085	0.955707	2820	3	-0.23891	0.00054411	0.0020009	0.331156	122	1	-0.23891
LRRC10	4	0.98106	0.98104	1	19644	0	0.56908	0.00057857	0.0021441	0.346337	123	3	0.56908
WDR7	4	0.99942	0.99942	1	20136	0	0.61464	0.00058445	0.0021642	0.34681	124	4	0.61464
ILVBL	4	0.99437	0.99438	1	19991	0	0.41822	0.0005947	0.0021966	0.347269	125	4	0.41822
ZBTB8OS	4	0.37142	0.51555	1	10111	1	-0.010401	0.00059591	0.0022015	0.347269	126	1	-0.010401
MRPL13	4	0.99938	0.99938	1	20134	0	0.46509	0.00061991	0.0022912	0.352676	127	4	0.46509
CCDC71	4	0.28693	0.42814	1	8426	1	0.31578	0.00062563	0.0023099	0.352676	128	3	0.31578
CHD4	4	0.76975	0.7743	1	15386	1	0.49077	0.00062563	0.0023099	0.352676	129	2	0.49077
SEC63	4	0.25885	0.39924	0.997607	7893	1	0.405	0.00064603	0.0023859	0.357939	130	3	0.405
TNK2	4	0.91854	0.91826	1	18339	0	0.096534	0.00064772	0.0023932	0.357939	131	2	0.096534
ADGRF5	4	0.97329	0.97317	1	19471	0	0.3509	0.00065458	0.0024168	0.358802	132	3	0.3509
GNG3	4	0.99808	0.9981	1	20088	0	0.4109	0.00066457	0.002456	0.361964	133	4	0.4109
RSPH10B	8	0.25799	0.49922	1	7875	2	0.39007	0.00068439	0.0041105	0.493966	134	6	0.39007
SRF	4	0.98322	0.98319	1	19704	0	0.72329	0.00070469	0.0025953	0.379689	135	3	0.72329
TMEM132E	4	0.99928	0.99927	1	20131	0	0.50108	0.00072312	0.002658	0.379689	136	4	0.50108
CENPM	4	0.46981	0.59843	1	11731	1	0.55239	0.00072543	0.0026649	0.379689	137	3	0.55239
THOC6	4	0.99927	0.99927	1	20130	0	0.38062	0.00072633	0.0026703	0.379689	138	4	0.38062
PARP16	4	0.99926	0.99926	1	20129	0	0.24439	0.00074181	0.0027247	0.384719	139	4	0.24439
HSPA8	4	0.99924	0.99924	1	20128	0	0.64107	0.0007611	0.002787	0.388085	140	4	0.64107
LYPD4	4	0.69519	0.7189	1	14280	1	0.070922	0.00080313	0.0029361	0.40328	141	2	0.070922
TIMM44	3	0.99919	0.99919	1	20125	0	1.2557	0.0008105	0.0023187	0.352676	142	3	1.2557
APRT	4	0.9389	0.93881	1	18747	0	0.46797	0.00081491	0.0029802	0.406576	143	3	0.46797
ATP1A1	4	0.81373	0.81338	1	16203	1	0.85554	0.00085492	0.003119	0.422653	144	3	0.85554
KRT20	4	0.99912	0.99911	1	20124	0	0.40057	0.00088153	0.0032195	0.427318	145	4	0.40057
HNRNPD	4	0.99296	0.99295	1	19938	0	0.54498	0.00088931	0.0032504	0.427318	146	4	0.54498
TUBB8	4	0.99898	0.99897	1	20118	0	1.2942	0.00089041	0.0032548	0.427318	147	4	1.2942
MRPS7	4	0.99163	0.9916	1	19900	0	0.39277	0.00089096	0.0032568	0.427318	148	4	0.39277
CRABP1	4	0.99911	0.9991	1	20123	0	0.2828	0.00089179	0.0032592	0.427318	149	4	0.2828
TMEM208	4	0.55566	0.63854	1	12624	1	0.44446	0.00090208	0.0032931	0.428968	150	3	0.44446
TRARG1	4	0.99909	0.99907	1	20121	0	0.26975	0.00091392	0.0033318	0.431233	151	4	0.26975
COG6	4	0.95498	0.9548	1	19066	0	0.33669	0.00095842	0.0034975	0.449801	152	3	0.33669
RB1	3	0.99903	0.99905	1	20120	0	0.3277	0.00097189	0.0027669	0.387961	153	3	0.3277
SNX14	4	0.71713	0.73399	1	14586	1	0.48164	0.00097652	0.0035471	0.450433	154	3	0.48164
CASC3	4	0.99899	0.99898	1	20119	0	0.27967	0.0010069	0.0036613	0.460212	155	4	0.27967
POLR3A	4	0.74902	0.75775	1	15049	1	0.27796	0.0010103	0.0036697	0.460212	156	2	0.27796
LOC100132686	1	0.99897	0.99899	1	20117	0	0.83859	0.0010301	0.0010182	0.25382	157	1	0.83859
STAG1	4	0.99896	0.99895	1	20116	0	0.23321	0.0010401	0.003777	0.470755	158	4	0.23321
ARHGEF34P	10	0.48979	0.74395	1	11929	2	0.09664	0.0010484	0.0067923	0.591136	159	5	0.09664
MRPS16	4	0.99398	0.99398	1	19975	0	0.59529	0.0010567	0.0038349	0.475035	160	4	0.59529
LOC728554	2	0.80758	0.80714	1	16091	0	1.6563	0.0010752	0.0020446	0.335627	161	1	1.6563
DONSON	4	0.15063	0.28717	0.98291	5672	1	-0.062618	0.001088	0.0039472	0.485964	162	1	-0.062618
FAM89A	4	0.99887	0.99885	1	20115	0	0.41221	0.0011335	0.0041071	0.493966	163	4	0.41221
CUX1	4	0.72801	0.74189	1	14729	1	0.24612	0.0011395	0.0041277	0.493966	164	2	0.24612
GNPTAB	4	0.90617	0.90578	1	18079	0	0.33949	0.0011412	0.0041345	0.493966	165	3	0.33949
MRPL49	4	0.99884	0.99883	1	20113	0	0.47199	0.0011557	0.0041875	0.49735	166	4	0.47199
CCT4	4	0.91046	0.91014	1	18158	0	0.28949	0.0011657	0.0042262	0.499016	167	2	0.28949
ADGRG1	4	0.96814	0.96798	1	19347	0	0.46013	0.0011826	0.004286	0.503077	168	3	0.46013
NACC1	4	0.76671	0.77181	1	15328	1	0.35452	0.0011987	0.004341	0.503077	169	3	0.35452
ZNF701	4	0.66034	0.69661	1	13833	1	0.14826	0.0012121	0.0043905	0.503077	170	2	0.14826
AARS2	4	0.99878	0.99877	1	20112	0	0.43808	0.0012153	0.0044032	0.503077	171	4	0.43808
MAPKAPK2	4	0.99878	0.99877	1	20111	0	0.32673	0.0012163	0.0044067	0.503077	172	4	0.32673
DKC1	4	0.76536	0.77071	1	15301	1	0.92176	0.0012175	0.0044101	0.503077	173	3	0.92176
RPL6	4	0.99876	0.99875	1	20109	0	0.66785	0.001235	0.0044778	0.507926	174	4	0.66785
MRM2	3	0.99875	0.99878	1	20108	0	0.3559	0.0012496	0.0035412	0.450433	175	3	0.3559
MRPL36	4	0.99874	0.99872	1	20106	0	0.38924	0.001265	0.0045808	0.512581	176	4	0.38924
ESRRA	4	0.8066	0.80661	1	16074	1	0.42832	0.0012691	0.0045945	0.512581	177	3	0.42832
CEMP1	4	0.10154	0.21772	0.971233	4315	1	0.11997	0.0012692	0.004595	0.512581	178	3	0.11997
THAP11	4	0.99872	0.99871	1	20105	0	0.34219	0.001281	0.0046318	0.513845	179	4	0.34219
ATP5MPL	4	0.9987	0.9987	1	20104	0	0.45253	0.0012951	0.0046857	0.516989	180	4	0.45253
MRPS12	4	0.97307	0.97294	1	19463	0	0.5642	0.0013187	0.0047695	0.519643	181	3	0.5642
GLI4	4	0.61355	0.66932	1	13267	1	0.078169	0.001321	0.0047798	0.519643	182	2	0.078169
DLC1	4	0.89094	0.89055	1	17770	0	0.36504	0.0013262	0.0048014	0.519643	183	3	0.36504
DHRS11	4	0.97478	0.97467	1	19499	0	0.52413	0.001341	0.0048524	0.521145	184	3	0.52413
CDKN1C	4	0.99864	0.99863	1	20103	0	0.36341	0.0013608	0.0049299	0.523997	185	4	0.36341
ATP6V0E1	4	0.8599	0.85938	1	17153	0	0.68094	0.0013613	0.0049309	0.523997	186	3	0.68094
SBNO2	4	0.33773	0.48056	1	9412	2	0.23969	0.00138	0.005	0.528563	187	2	0.23969
RHEB	3	0.90857	0.90864	1	18120	0	0.4782	0.0014251	0.0040154	0.491359	188	2	0.4782
NRF1	4	0.99856	0.99856	1	20102	0	0.49236	0.001438	0.0052045	0.543767	189	4	0.49236
IFT140	4	0.9599	0.95973	1	19164	0	0.28584	0.0014462	0.0052329	0.543767	190	3	0.28584
MARS1	4	0.78861	0.79025	1	15713	1	1.0882	0.0014478	0.0052374	0.543767	191	3	1.0882
PFKFB1	4	0.98221	0.98219	1	19675	0	0.29415	0.0014525	0.0052516	0.543767	192	3	0.29415
ZNF787	4	0.89754	0.89714	1	17899	0	0.23152	0.0014644	0.0052962	0.54559	193	3	0.23152
CCL17	4	0.43541	0.58192	1	11374	1	0.046322	0.0014763	0.0053418	0.547495	194	2	0.046322
RGS12	4	0.9985	0.99851	1	20100	0	0.2907	0.0014978	0.0054203	0.55273	195	4	0.2907
CHIC2	4	0.50377	0.61364	1	12060	1	0.43689	0.0015117	0.0054752	0.553266	196	3	0.43689
RPL36	4	0.99848	0.99849	1	20099	0	0.89106	0.0015161	0.0054919	0.553266	197	4	0.89106
CIAO3	4	0.54276	0.63207	1	12486	1	0.12029	0.0015281	0.0055321	0.553266	198	2	0.12029
DCAF7	4	0.76507	0.77048	1	15294	1	0.18992	0.0015415	0.0055738	0.553266	199	2	0.18992
PIGA	4	0.99813	0.99814	1	20090	0	0.51441	0.0015456	0.0055865	0.553266	200	4	0.51441
CCDC186	4	0.77159	0.77585	1	15422	1	0.41331	0.0015464	0.0055899	0.553266	201	3	0.41331
ATP5ME	4	0.82818	0.82754	1	16514	0	0.51447	0.0015703	0.0056811	0.559551	202	3	0.51447
SARS2	4	0.82017	0.81962	1	16349	1	0.40836	0.0015921	0.0057567	0.564236	203	3	0.40836
ATP5F1A	4	0.99839	0.99839	1	20098	0	0.49022	0.0016081	0.0058155	0.56547	204	4	0.49022
SMIM2	4	0.76307	0.7689	1	15268	1	0.36686	0.0016181	0.0058464	0.56547	205	3	0.36686
ZNF277	4	0.99518	0.99518	1	20011	0	0.35162	0.0016205	0.0058533	0.56547	206	4	0.35162
PDCD5	4	0.99689	0.99687	1	20048	0	0.46834	0.0016556	0.0059842	0.567896	207	4	0.46834
SFT2D2	4	0.48833	0.60672	1	11918	1	0.39653	0.0016593	0.0059935	0.567896	208	3	0.39653
TBC1D20	4	0.99834	0.99834	1	20097	0	0.2545	0.0016631	0.0060063	0.567896	209	4	0.2545
DPM2	4	0.99833	0.99833	1	20096	0	0.35755	0.0016667	0.006019	0.567896	210	4	0.35755
RPS24	4	0.68964	0.71524	1	14203	1	0.61015	0.0016834	0.0060754	0.569103	211	3	0.61015
NRBP1	4	0.91599	0.9157	1	18283	0	0.61741	0.0016912	0.0060999	0.569103	212	2	0.61741
HMGB1	4	0.9983	0.9983	1	20095	0	0.42015	0.0016999	0.0061274	0.569103	213	4	0.42015
RTCB	4	0.9983	0.99829	1	20094	0	0.41414	0.0017049	0.0061445	0.569103	214	4	0.41414
ZNF844	4	0.99827	0.99828	1	20093	0	0.2117	0.0017283	0.0062382	0.571158	215	4	0.2117
ALDH1L1	4	0.9862	0.98615	1	19769	0	0.19179	0.0017352	0.0062632	0.571158	216	4	0.19179
FAM3C	4	0.80909	0.80892	1	16113	1	0.31443	0.00174	0.0062799	0.571158	217	3	0.31443
CPB2	4	0.99823	0.99824	1	20092	0	0.1896	0.00177	0.0063873	0.575738	218	4	0.1896
GAB1	4	0.12414	0.25742	0.975382	5069	1	-0.0673	0.0017869	0.0064603	0.579382	219	1	-0.0673
ARPC1A	4	0.97082	0.9707	1	19414	0	0.40896	0.0018	0.0064971	0.579382	220	3	0.40896
ADCYAP1R1	4	0.16122	0.29815	0.985453	5891	1	0.48822	0.0018045	0.0065138	0.579382	221	3	0.48822
MTIF2	4	0.99818	0.9982	1	20091	0	0.49011	0.0018169	0.0065511	0.580142	222	4	0.49011
ZNF45	4	0.87343	0.87297	1	17418	0	0.31668	0.0018283	0.0065957	0.58065	223	3	0.31668
PIGH	4	0.81246	0.81216	1	16181	1	0.32327	0.0018345	0.0066143	0.58065	224	3	0.32327
FAM85A	5	0.58027	0.71487	1	12896	1	0.39866	0.0018565	0.0081967	0.632421	225	4	0.39866
C6orf47	4	0.77377	0.77761	1	15449	1	0.51036	0.0018568	0.0067001	0.585637	226	3	0.51036
FBXL19	4	0.9038	0.90339	1	18038	0	0.38999	0.0019137	0.0069061	0.595429	227	3	0.38999
HSP90AB1	4	0.029142	0.079114	0.925611	1640	1	0.46227	0.0019201	0.0069301	0.595429	228	3	0.46227
PPIL2	4	0.44237	0.58669	1	11461	1	0.0040528	0.0019422	0.0070012	0.598989	229	1	0.0040528
MBTPS2	4	0.9976	0.99759	1	20076	0	0.50408	0.001955	0.0070468	0.600347	230	4	0.50408
MTTP	4	0.99802	0.99803	1	20087	0	0.35301	0.0019829	0.0071537	0.605631	231	4	0.35301
OR56B1	4	0.42225	0.56829	1	11111	2	0.040922	0.001994	0.0071944	0.605631	232	2	0.040922
TMEM147	4	0.998	0.99801	1	20086	0	0.49362	0.0019956	0.0071988	0.605631	233	4	0.49362
SMYD3	4	0.99797	0.99799	1	20085	0	0.23588	0.0020266	0.0073106	0.608229	234	4	0.23588
MRPL15	4	0.3597	0.50337	1	9863	1	0.57774	0.0020387	0.0073528	0.608229	235	3	0.57774
METRN	4	0.97668	0.97662	1	19539	0	0.48072	0.0020461	0.0073793	0.608229	236	3	0.48072
HGC6.3	4	0.064379	0.1489	0.955707	2980	2	1.0178	0.0020583	0.0074175	0.608229	237	2	1.0178
CLCC1	4	0.99794	0.99796	1	20084	0	0.4188	0.0020607	0.0074244	0.608229	238	4	0.4188
PLA2G4D	4	0.81086	0.81061	1	16150	1	0.38275	0.0020642	0.0074406	0.608229	239	3	0.38275
OTUD7A	4	0.18219	0.32001	0.990051	6326	1	0.26655	0.0020975	0.007573	0.616556	240	3	0.26655
COG7	4	0.9947	0.99471	1	20000	0	0.44617	0.0021135	0.0076308	0.618772	241	4	0.44617
HNRNPCL4	1	0.99788	0.99791	1	20083	0	0.84052	0.0021186	0.0021015	0.342183	242	1	0.84052
PSMA7	4	0.99783	0.99784	1	20082	0	0.79562	0.002173	0.0078392	0.630759	243	4	0.79562
VPS8	4	0.985	0.98496	1	19747	0	0.54952	0.0021788	0.0078559	0.630759	244	4	0.54952
BET1	4	0.87806	0.87759	1	17507	0	0.46188	0.0021892	0.0078902	0.630759	245	3	0.46188
