id	num	neg_score	neg_p_value	neg_fdr	neg_rank	neg_goodsgrna	neg_lfc	pos_score	pos_p_value	pos_fdr	pos_rank	pos_goodsgrna	pos_lfc
TADA2B	4	0.99912	0.99912	1	20118	0	0.80774	8.0259e-05	0.00030473	0.113141	54	4	0.80774
NF2	4	0.99992	0.99992	1	20162	0	0.74404	8.1048e-05	0.00030816	0.113141	55	4	0.74404
TTI1	4	0.99991	0.99991	1	20160	0	0.82464	8.8648e-05	0.00032876	0.116988	56	4	0.82464
SYS1	4	0.99991	0.99991	1	20159	0	0.93285	8.917e-05	0.00033023	0.116988	57	4	0.93285
AARS1	4	0.99991	0.99991	1	20158	0	0.66174	9.1329e-05	0.00033856	0.117873	58	4	0.66174
COG1	4	0.99952	0.99953	1	20137	0	0.62554	9.5906e-05	0.00035671	0.122084	59	4	0.62554
CIAO1	4	0.99802	0.99803	1	20093	0	0.90938	0.00010446	0.00039201	0.131931	60	4	0.90938
LONP1	4	0.96392	0.96379	1	19310	0	0.78252	0.00010589	0.00039936	0.132203	61	3	0.78252
METTL16	4	0.69143	0.71947	1	14360	1	0.92435	0.00011332	0.00042584	0.138694	62	3	0.92435
CTU1	4	0.98466	0.98462	1	19765	0	0.97134	0.00012013	0.00045477	0.145034	63	4	0.97134
UBE2G2	4	0.99978	0.99978	1	20152	0	0.74252	0.0001214	0.00045967	0.145034	64	4	0.74252
DHPS	4	0.99947	0.99948	1	20135	0	1.0496	0.00012699	0.00048076	0.149353	65	4	1.0496
CAMLG	4	0.99978	0.99978	1	20153	0	0.65881	0.00013362	0.00050723	0.155191	66	4	0.65881
SAMM50	4	0.84855	0.84792	1	16961	0	0.94647	0.00014696	0.00055136	0.166174	67	3	0.94647
ZPR1	4	0.99643	0.99644	1	20050	0	0.70892	0.0001654	0.00061707	0.183241	68	4	0.70892
ALG1	4	0.99843	0.99844	1	20100	0	0.81571	0.00017088	0.00063325	0.183946	69	4	0.81571
SBDS	4	0.99983	0.99984	1	20156	0	0.73	0.00017168	0.00063766	0.183946	70	4	0.73
DIABLO	4	0.99974	0.99975	1	20150	0	0.66744	0.00017717	0.00065629	0.186655	71	4	0.66744
RPL28	4	0.9668	0.96666	1	19367	0	0.99907	0.00018571	0.00068914	0.190899	72	3	0.99907
ARHGAP12	4	0.080962	0.18053	0.962507	3653	1	0.6579	0.00018602	0.00069012	0.190899	73	3	0.6579
UGT1A7	5	0.4246	0.58507	1	11264	1	0.68396	0.00018706	0.00088723	0.22969	74	3	0.68396
CRLS1	4	0.98914	0.98911	1	19855	0	0.58928	0.00019108	0.00071121	0.191881	75	4	0.58928
MMS19	4	0.99981	0.99981	1	20155	0	0.9415	0.00019135	0.00071268	0.191881	76	4	0.9415
VRK1	4	0.9998	0.99981	1	20154	0	0.53329	0.00020079	0.00075043	0.199388	77	4	0.53329
DEFA1	12	0.78312	0.91755	1	15752	2	0.3218	0.0002111	0.0016712	0.334722	78	10	0.3218
ANKRD27	4	0.97618	0.9761	1	19604	0	0.50537	0.00023239	0.0008735	0.229073	79	3	0.50537
CARS1	4	0.68825	0.71744	1	14325	1	0.70189	0.0002515	0.0009343	0.236696	80	3	0.70189
FASTKD5	4	0.99975	0.99975	1	20151	0	0.38305	0.00025262	0.00093773	0.236696	81	4	0.38305
C2orf49	4	0.99868	0.99868	1	20111	0	0.75853	0.00026398	0.00098627	0.245875	82	4	0.75853
TMEM242	4	0.38953	0.53496	0.997921	10564	1	0.74988	0.00027917	0.0010373	0.255433	83	3	0.74988
ITPKC	4	0.88321	0.88275	1	17645	0	0.6347	0.00030329	0.0011231	0.273232	84	3	0.6347
GP1BA	4	0.96687	0.96674	1	19369	0	0.68525	0.00032894	0.0012143	0.289773	85	3	0.68525
CPSF1	4	0.99967	0.99968	1	20148	0	0.62997	0.00033492	0.0012358	0.289773	86	4	0.62997
CCDC151	4	0.99966	0.99968	1	20147	0	0.4544	0.00034021	0.001253	0.289773	87	4	0.4544
MARS2	4	0.99966	0.99968	1	20146	0	0.67888	0.00034073	0.0012535	0.289773	88	4	0.67888
YAE1	4	0.90144	0.90099	1	18015	0	0.73577	0.00034275	0.0012628	0.289773	89	3	0.73577
SLC35B1	4	0.99965	0.99966	1	20145	0	0.64666	0.00035365	0.0013094	0.297085	90	4	0.64666
DGAT2	4	0.99963	0.99965	1	20144	0	0.50728	0.00036692	0.0013697	0.30311	91	4	0.50728
RARS1	4	0.9811	0.98108	1	19703	0	0.85191	0.0003703	0.001381	0.30311	92	3	0.85191
ARL2-SNX15	4	0.97788	0.97788	1	19629	0	0.53043	0.00038851	0.0014374	0.312094	93	3	0.53043
DSTYK	4	0.994	0.994	1	19988	0	0.80425	0.00040027	0.0014781	0.317516	94	4	0.80425
ENY2	4	0.95896	0.95882	1	19203	0	0.86219	0.00041731	0.0015389	0.325959	95	3	0.86219
ATXN7L3	4	0.99958	0.9996	1	20142	0	0.80413	0.00042083	0.0015496	0.325959	96	4	0.80413
H2AC21	4	0.96638	0.96622	1	19354	0	0.64185	0.00042893	0.00158	0.32749	97	2	0.64185
NOL4L	4	0.99957	0.99959	1	20141	0	0.51399	0.00043166	0.0015894	0.32749	98	4	0.51399
PDCD6IP	4	0.40065	0.54648	0.999015	10782	1	0.57687	0.0004387	0.0016193	0.330283	99	3	0.57687
ATPAF2	4	0.99955	0.99957	1	20140	0	0.54147	0.00045203	0.0016742	0.334722	100	4	0.54147
COL8A2	4	0.99429	0.9943	1	19997	0	0.75835	0.00045736	0.0016914	0.334838	101	4	0.75835
POLR2F	4	0.99952	0.99954	1	20139	0	0.8025	0.0004751	0.0017654	0.346102	102	4	0.8025
CPNE1	4	0.99952	0.99954	1	20138	0	0.39769	0.00048046	0.0017855	0.346677	103	4	0.39769
ATP5PB	4	0.99349	0.99347	1	19972	0	0.81	0.00048577	0.0018066	0.34743	104	4	0.81
ITGB4	4	0.3117	0.45527	0.995286	9017	2	0.33473	0.00049353	0.0018355	0.349664	105	2	0.33473
CTSO	4	0.83731	0.83661	1	16745	0	0.46086	0.00051891	0.0019233	0.361982	106	2	0.46086
SIRT2	4	0.99948	0.99949	1	20136	0	0.7686	0.000523	0.001936	0.361982	107	4	0.7686
ZNF12	4	0.99946	0.99947	1	20134	0	0.40783	0.00054317	0.0019978	0.366203	108	4	0.40783
HMGCLL1	4	0.75729	0.76591	1	15323	1	0.06349	0.00054389	0.0019998	0.366203	109	2	0.06349
RIN2	4	0.9898	0.98974	1	19873	0	0.59398	0.00054784	0.002013	0.366203	110	4	0.59398
INTS13	4	0.99929	0.99928	1	20125	0	0.55189	0.00055245	0.0020336	0.366646	111	4	0.55189
EIF5	4	0.95871	0.9586	1	19196	0	0.90558	0.00057084	0.0021116	0.377333	112	3	0.90558
PTPN23	4	0.99942	0.99943	1	20133	0	0.83579	0.00057741	0.0021373	0.378583	113	4	0.83579
DPH3	4	0.91308	0.91278	1	18246	0	0.77634	0.00062045	0.0022915	0.401118	114	3	0.77634
VHL	4	0.99938	0.99938	1	20132	0	0.66078	0.00062421	0.0023042	0.401118	115	4	0.66078
MRPS12	4	0.99936	0.99936	1	20131	0	0.59891	0.00064221	0.0023704	0.403342	116	4	0.59891
HSCB	4	0.94798	0.94787	1	18987	0	0.75132	0.00064246	0.0023714	0.403342	117	3	0.75132
PRKRA	4	0.99935	0.99936	1	20130	0	0.52919	0.00064598	0.0023852	0.403342	118	4	0.52919
ALG5	4	0.86253	0.86204	1	17253	0	0.55248	0.0006484	0.0023969	0.403342	119	3	0.55248
PRDM1	4	0.99934	0.99934	1	20129	0	0.46301	0.00065909	0.0024352	0.406391	120	4	0.46301
PBLD	4	0.99931	0.99931	1	20128	0	0.45165	0.00069452	0.0025607	0.417782	121	4	0.45165
GPI	4	0.9993	0.99931	1	20127	0	0.58017	0.00069874	0.0025754	0.417782	122	4	0.58017
PCDHGA7	4	0.97171	0.97159	1	19476	0	0.69139	0.00069924	0.0025759	0.417782	123	3	0.69139
TTC21B	4	0.96994	0.9698	1	19437	0	0.75567	0.00070234	0.0025862	0.417782	124	3	0.75567
DRD3	4	0.99929	0.99928	1	20126	0	0.43595	0.0007131	0.0026269	0.418843	125	4	0.43595
C17orf50	4	0.99928	0.99928	1	20124	0	0.67705	0.00071627	0.0026342	0.418843	126	4	0.67705
ALG14	5	0.92122	0.92151	1	18406	0	0.63853	0.00072358	0.0032942	0.468449	127	3	0.63853
DPRX	4	0.99925	0.99925	1	20123	0	0.51868	0.00074903	0.0027436	0.432331	128	4	0.51868
NUBP2	4	0.99407	0.99408	1	19990	0	0.62695	0.0007589	0.0027794	0.432331	129	4	0.62695
SLTM	4	0.82825	0.8276	1	16575	1	0.62176	0.00076015	0.0027833	0.432331	130	3	0.62176
ATAD3A	4	0.75045	0.76071	1	15206	1	0.69911	0.0007669	0.0028078	0.432809	131	3	0.69911
RAD23B	4	0.99922	0.99921	1	20122	0	0.62804	0.0007812	0.0028613	0.43326	132	4	0.62804
ANKRD23	4	0.9018	0.90134	1	18021	0	0.53537	0.00078599	0.0028779	0.43326	133	3	0.53537
POLR3K	4	0.99921	0.9992	1	20121	0	0.63629	0.00079142	0.0028966	0.43326	134	4	0.63629
XRCC5	4	0.99919	0.99918	1	20120	0	0.66646	0.00080892	0.0029583	0.438209	135	4	0.66646
DR1	4	0.91236	0.91207	1	18232	0	0.58461	0.00081248	0.002973	0.438209	136	3	0.58461
MRPS5	4	0.97045	0.97032	1	19449	0	0.69161	0.00083099	0.0030358	0.443871	137	3	0.69161
CMPK1	4	0.92193	0.92167	1	18419	0	0.56942	0.00083759	0.0030554	0.443871	138	2	0.56942
C1orf167	4	0.78512	0.78823	1	15790	1	0.5136	0.00087452	0.0031976	0.461209	139	3	0.5136
ALG6	4	0.99911	0.9991	1	20117	0	0.63488	0.00088822	0.0032457	0.46482	140	4	0.63488
TRIT1	4	0.99065	0.99059	1	19890	0	0.79264	0.00094401	0.0034428	0.484564	141	4	0.79264
CHIA	4	0.99905	0.99904	1	20116	0	0.56911	0.00094749	0.0034555	0.484564	142	4	0.56911
REXO1	4	0.031863	0.085487	0.955202	1658	1	0.57479	0.00095381	0.003483	0.485046	143	3	0.57479
CARHSP1	4	0.37858	0.52377	0.997921	10346	1	0.42006	0.00096309	0.0035085	0.48525	144	3	0.42006
PARM1	4	0.999	0.99898	1	20115	0	0.63272	0.0010021	0.0036443	0.493887	145	4	0.63272
MAFF	3	0.99899	0.999	1	20114	0	0.7999	0.0010123	0.0028794	0.43326	146	3	0.7999
DTX4	4	0.8562	0.85564	1	17120	0	0.47554	0.0010334	0.0037526	0.505182	147	3	0.47554
PMPCB	4	0.86556	0.86507	1	17318	0	0.65613	0.0010419	0.003783	0.505901	148	3	0.65613
H3C14	6	0.97183	0.97184	1	19484	0	0.82034	0.0010455	0.0053432	0.606516	149	5	0.82034
PRRC1	4	0.98392	0.98387	1	19756	0	0.56882	0.0010764	0.0039076	0.519118	150	4	0.56882
MAP2K1	4	0.99297	0.99296	1	19955	0	0.68408	0.0011051	0.0040125	0.525419	151	4	0.68408
ERVMER34-1	4	0.26178	0.4044	0.995286	8012	1	0.57601	0.001114	0.0040434	0.525419	152	3	0.57601
EIF3E	4	0.98657	0.9865	1	19802	0	0.69571	0.0011153	0.0040459	0.525419	153	4	0.69571
IRS4	4	0.94487	0.94467	1	18923	0	0.80871	0.0011191	0.0040591	0.525419	154	3	0.80871
POLR3A	4	0.47402	0.60659	1	11984	1	0.55625	0.0011323	0.0040988	0.52718	155	2	0.55625
HEXIM2	4	0.99886	0.99884	1	20113	0	0.51329	0.0011397	0.0041282	0.527604	156	4	0.51329
AGK	4	0.098488	0.21243	0.970312	4277	1	0.81939	0.0011723	0.0042498	0.532133	157	3	0.81939
RPN2	4	0.077579	0.17429	0.962507	3519	2	0.2575	0.0011746	0.0042582	0.532133	158	2	0.2575
TSEN2	4	0.99228	0.99227	1	19935	0	0.54575	0.0011853	0.0042935	0.532133	159	4	0.54575
ERCC4	4	0.99199	0.99198	1	19926	0	0.62665	0.0011859	0.0042954	0.532133	160	4	0.62665
GPR89A	8	0.38237	0.62249	1	10413	2	0.37073	0.0011893	0.0068544	0.65976	161	6	0.37073
THSD7A	4	0.99879	0.99878	1	20112	0	0.50824	0.0012071	0.0043744	0.538608	162	4	0.50824
ZNF571	4	0.85128	0.85065	1	17010	0	0.79947	0.0012736	0.0046087	0.564026	163	3	0.79947
CTNNA1	4	0.05903	0.1391	0.956445	2823	1	0.60354	0.001293	0.0046725	0.568382	164	3	0.60354
GUCA1C	4	0.90574	0.90535	1	18087	0	0.61786	0.0013422	0.0048559	0.585602	165	3	0.61786
RAB11A	4	0.97116	0.97105	1	19461	0	0.4416	0.0013464	0.004872	0.585602	166	3	0.4416
LRRC19	4	0.8831	0.88263	1	17643	0	0.59082	0.0013628	0.0049363	0.589812	167	3	0.59082
GS1-124K5.11	1	0.99862	0.99866	1	20110	0	1.3558	0.0013794	0.0013702	0.30311	168	1	1.3558
GRM1	4	0.99862	0.99861	1	20109	0	0.58126	0.0013818	0.0050074	0.592583	169	4	0.58126
CYTH3	4	0.98707	0.98702	1	19814	0	0.71619	0.0013857	0.0050182	0.592583	170	4	0.71619
ABHD12	4	0.99859	0.99859	1	20108	0	0.42338	0.0014054	0.0050829	0.593458	171	4	0.42338
RAD54L	4	0.93855	0.93843	1	18782	0	0.7511	0.0014061	0.0050844	0.593458	172	3	0.7511
CERT1	4	0.99858	0.99858	1	20107	0	0.30355	0.0014159	0.0051172	0.59386	173	4	0.30355
ABCE1	4	0.99231	0.9923	1	19937	0	0.60903	0.0014585	0.0052692	0.606516	174	4	0.60903
PCYT2	4	0.9831	0.98308	1	19737	0	0.49504	0.0014799	0.005354	0.606516	175	4	0.49504
SPCS1	3	0.99851	0.99854	1	20106	0	0.5143	0.0014866	0.0041895	0.532069	176	3	0.5143
RPS28	4	0.53074	0.6318	1	12539	1	0.76123	0.0015115	0.0054727	0.606516	177	3	0.76123
PTDSS1	4	0.99848	0.99849	1	20105	0	0.58495	0.0015152	0.0054874	0.606516	178	4	0.58495
MBLAC2	4	0.94064	0.94052	1	18834	0	0.75582	0.0015182	0.0054962	0.606516	179	3	0.75582
AMDHD1	4	0.25241	0.39492	0.995052	7830	1	0.46063	0.0015232	0.0055134	0.606516	180	3	0.46063
HTT	4	0.99848	0.99849	1	20104	0	0.46984	0.0015238	0.0055153	0.606516	181	4	0.46984
MVD	4	0.99848	0.99848	1	20103	0	0.53739	0.0015244	0.0055178	0.606516	182	4	0.53739
RAD52	4	0.99847	0.99848	1	20101	0	0.4259	0.0015264	0.0055266	0.606516	183	4	0.4259
CSTF3	4	0.99485	0.99485	1	20013	0	0.73085	0.0015406	0.0055703	0.608001	184	4	0.73085
CDC42BPB	4	0.1412	0.28121	0.979045	5600	2	0.16683	0.0015525	0.0056134	0.609417	185	2	0.16683
CHD6	4	0.46637	0.60333	1	11904	1	0.64621	0.0015943	0.0057649	0.622518	186	3	0.64621
PHACTR3	4	0.52355	0.62852	1	12481	1	0.62114	0.0016097	0.0058184	0.623477	187	3	0.62114
TOMM70	4	0.99809	0.9981	1	20094	0	0.7471	0.001626	0.0058772	0.623477	188	4	0.7471
SULT1C4	4	0.99837	0.99837	1	20099	0	0.43218	0.0016306	0.0058948	0.623477	189	4	0.43218
CHGB	4	0.85508	0.85451	1	17094	0	0.74114	0.0016317	0.0058973	0.623477	190	3	0.74114
TAF1D	4	0.56106	0.64646	1	12839	1	0.47287	0.001667	0.0060184	0.628789	191	3	0.47287
CASP9	4	0.98011	0.98013	1	19675	0	0.47108	0.001674	0.006041	0.628789	192	3	0.47108
H2AC7	4	0.99359	0.99358	1	19976	0	0.65273	0.0017127	0.0061753	0.636214	193	4	0.65273
NAA15	4	0.77994	0.78388	1	15691	1	0.72081	0.0017309	0.0062484	0.639366	194	3	0.72081
CNNM4	4	0.99823	0.99824	1	20098	0	0.3524	0.0017693	0.0063847	0.639366	195	4	0.3524
HRG	4	0.88679	0.88638	1	17721	0	0.54109	0.0017698	0.0063852	0.639366	196	3	0.54109
SSR1	4	0.98337	0.98334	1	19741	0	0.69263	0.0017723	0.0063979	0.639366	197	4	0.69263
POGLUT3	4	0.99822	0.99823	1	20097	0	0.38058	0.0017812	0.0064342	0.639366	198	4	0.38058
ARPC4	4	0.99814	0.99816	1	20096	0	0.39833	0.0018567	0.0066985	0.657094	199	4	0.39833
PABPC1	4	0.90778	0.90744	1	18133	0	0.579	0.0018591	0.0067034	0.657094	200	3	0.579
MPDU1	4	0.99813	0.99814	1	20095	0	0.59331	0.0018723	0.0067519	0.658655	201	4	0.59331
NKIRAS2	4	0.33798	0.48205	0.997879	9534	1	0.7822	0.0019025	0.0068608	0.65976	202	3	0.7822
ATP5F1D	4	0.98429	0.98425	1	19760	0	0.70638	0.001974	0.0071206	0.676816	203	4	0.70638
FAM83D	4	0.99801	0.99802	1	20092	0	0.35934	0.0019909	0.0071829	0.676816	204	4	0.35934
FAM3C	4	0.99716	0.99714	1	20068	0	0.45845	0.0019932	0.0071908	0.676816	205	4	0.45845
TM2D2	4	0.99801	0.99801	1	20091	0	0.61275	0.0019934	0.0071908	0.676816	206	4	0.61275
RAB2B	4	0.99799	0.998	1	20090	0	0.47785	0.0020071	0.0072432	0.676816	207	4	0.47785
FTSJ3	4	0.87181	0.87134	1	17447	0	0.59319	0.0020148	0.0072746	0.676816	208	2	0.59319
DGKD	4	0.99442	0.99442	1	20005	0	0.77646	0.0020209	0.0072981	0.676816	209	4	0.77646
LDHD	4	0.99797	0.99798	1	20089	0	0.38021	0.0020313	0.0073276	0.676816	210	4	0.38021
TP53	4	0.99796	0.99798	1	20088	0	0.44297	0.0020352	0.0073403	0.676816	211	4	0.44297
RFX8	4	0.99451	0.99452	1	20008	0	0.42983	0.0020455	0.0073761	0.677025	212	4	0.42983
TRAPPC3L	4	0.99793	0.99795	1	20087	0	0.63862	0.0020707	0.0074727	0.681094	213	4	0.63862
RMC1	4	0.9482	0.94808	1	18990	0	0.56109	0.0020757	0.0074879	0.681094	214	3	0.56109
MIEN1	4	0.86558	0.8651	1	17319	0	0.53313	0.0020877	0.007534	0.682214	215	3	0.53313
COL15A1	4	0.99788	0.99789	1	20086	0	0.27182	0.0021245	0.0076654	0.688867	216	4	0.27182
GLRX3	4	0.84985	0.84922	1	16987	0	0.41675	0.0021274	0.0076757	0.688867	217	3	0.41675
THBS3	4	0.99785	0.99786	1	20085	0	0.43147	0.0021544	0.0077679	0.694055	218	4	0.43147
SMNDC1	4	0.9978	0.99782	1	20084	0	0.34028	0.0021967	0.007915	0.70208	219	4	0.34028
RABL3	4	0.9978	0.99782	1	20083	0	0.31249	0.0021988	0.0079272	0.70208	220	4	0.31249
PNRC2	4	0.99553	0.99554	1	20028	0	0.56309	0.0022186	0.0079983	0.703806	221	4	0.56309
GTF3A	4	0.43029	0.57685	1	11364	1	0.74683	0.002224	0.0080179	0.703806	222	3	0.74683
TRMT5	4	0.98938	0.98935	1	19860	0	0.51865	0.0022327	0.0080513	0.703806	223	4	0.51865
B3GNT6	4	0.47824	0.60841	1	12024	1	0.71663	0.0022518	0.0081126	0.706107	224	3	0.71663
TMEM205	3	0.88777	0.88789	1	17743	0	0.50707	0.0022714	0.0063587	0.639366	225	2	0.50707
KRTAP4-9	3	0.99769	0.99774	1	20082	0	0.73286	0.0023076	0.0064592	0.639366	226	3	0.73286
GTF3C5	4	0.66973	0.70589	1	14084	1	0.60298	0.0023376	0.0084053	0.72372	227	3	0.60298
CPA1	4	0.99766	0.99766	1	20081	0	0.59312	0.0023432	0.0084224	0.72372	228	4	0.59312
RAB14	4	0.95715	0.95704	1	19157	0	0.51221	0.0023725	0.0085269	0.725377	229	3	0.51221
LRRD1	4	0.9976	0.99759	1	20080	0	0.41875	0.0023961	0.0086156	0.725377	230	4	0.41875
C9orf78	4	0.9976	0.99759	1	20079	0	0.48962	0.0024028	0.0086362	0.725377	231	4	0.48962
RRP7A	4	0.99759	0.99758	1	20078	0	0.58596	0.002409	0.0086568	0.725377	232	4	0.58596
TM9SF3	4	0.99758	0.99757	1	20077	0	0.40421	0.0024203	0.0087019	0.725377	233	4	0.40421
TRIAP1	4	0.99758	0.99757	1	20076	0	0.86342	0.0024231	0.0087107	0.725377	234	4	0.86342
FZD2	4	0.7302	0.74578	1	14877	1	0.52627	0.0024307	0.0087328	0.725377	235	3	0.52627
ATP6AP1	4	0.058189	0.13748	0.955202	2797	2	0.26227	0.0024402	0.0087647	0.725377	236	2	0.26227
BCL2L15	4	0.99754	0.99754	1	20075	0	0.42135	0.0024561	0.008825	0.725377	237	4	0.42135
PTPN9	3	0.99754	0.99757	1	20074	0	0.37824	0.0024566	0.0068613	0.65976	238	3	0.37824
RACK1	4	0.97187	0.97177	1	19485	0	0.78807	0.0024649	0.0088505	0.725377	239	3	0.78807
FBXO47	4	0.75021	0.76054	1	15201	1	0.57433	0.0024785	0.0088897	0.725377	240	2	0.57433
DNAJA3	4	0.99752	0.99752	1	20073	0	0.50668	0.0024837	0.0089029	0.725377	241	4	0.50668
MTCH2	4	0.94576	0.9456	1	18937	0	0.60115	0.0024954	0.0089432	0.725377	242	3	0.60115
SFN	4	0.9975	0.9975	1	20072	0	0.54375	0.0024958	0.0089446	0.725377	243	4	0.54375
OR2A2	4	0.93205	0.93176	1	18657	0	0.60853	0.0025234	0.0090324	0.726658	244	3	0.60853
IMMT	4	0.91316	0.91287	1	18252	0	0.58885	0.0025431	0.0091108	0.730061	245	3	0.58885
TOMM34	4	0.96336	0.96324	1	19303	0	0.63371	0.0025607	0.0091584	0.730971	246	3	0.63371
