id	num	neg_score	neg_p_value	neg_fdr	neg_rank	neg_goodsgrna	neg_lfc	pos_score	pos_p_value	pos_fdr	pos_rank	pos_goodsgrna	pos_lfc
PLEKHO2	4	0.99842	0.99841	1	22091	0	0.17671	0.0015766	0.0057153	0.658991	190	4	0.17671
KIAA0196	4	0.99076	0.99077	1	21886	0	0.24314	0.0016025	0.0058046	0.658991	191	4	0.24314
TMEM9B	4	0.20116	0.34844	1	7486	2	0.12877	0.0016083	0.0058287	0.658991	192	2	0.12877
SMARCE1	4	0.99363	0.99364	1	21965	0	0.22143	0.0016151	0.0058546	0.658991	193	4	0.22143
CLCA1	4	0.63295	0.69257	1	15011	1	0.26545	0.0016181	0.0058622	0.658991	194	3	0.26545
LOC103227154	4	0.81936	0.82033	1	17966	1	0.16439	0.0016196	0.005868	0.658991	195	2	0.16439
CEP72	4	0.54873	0.65045	1	14023	1	0.19434	0.0016233	0.0058823	0.658991	196	3	0.19434
ASMT	4	0.91718	0.9171	1	20160	0	0.24352	0.0016389	0.0059416	0.662297	197	3	0.24352
NYNRIN	4	0.94098	0.94089	1	20719	0	0.21775	0.0016577	0.0059965	0.665074	198	3	0.21775
LOC103238140	4	0.69417	0.72771	1	15854	1	0.11316	0.0016703	0.0060331	0.665481	199	2	0.11316
PTPN23	4	0.99724	0.99723	1	22052	0	0.26286	0.0016996	0.0061371	0.665481	200	4	0.26286
ANKRD13C	4	0.99827	0.99827	1	22089	0	0.13423	0.001729	0.0062384	0.665481	201	4	0.13423
LMTK2	4	0.89482	0.89471	1	19627	0	0.14061	0.001735	0.006259	0.665481	202	2	0.14061
LDLRAD3	4	0.74042	0.75777	1	16535	1	0.1978	0.0017351	0.006259	0.665481	203	3	0.1978
AHDC1	4	0.91035	0.91024	1	19993	0	0.30779	0.0017452	0.006296	0.665481	204	3	0.30779
FGF2	4	0.99825	0.99825	1	22088	0	0.14857	0.0017478	0.0063036	0.665481	205	4	0.14857
KRT35	4	0.94325	0.94317	1	20782	0	0.2115	0.0017515	0.0063183	0.665481	206	3	0.2115
COMMD8	4	0.93766	0.93756	1	20643	0	0.23339	0.0017586	0.0063447	0.665481	207	2	0.23339
KIF4B	4	0.80582	0.80825	1	17667	1	0.23418	0.0017593	0.0063465	0.665481	208	3	0.23418
EPHA3	4	0.99823	0.99823	1	22087	0	0.14101	0.0017684	0.0063782	0.665481	209	4	0.14101
GSX1	4	0.41421	0.56165	1	12084	1	0.19398	0.0017861	0.0064357	0.667091	210	3	0.19398
SPNS1	4	0.99818	0.99818	1	22085	0	0.24722	0.0018205	0.00655	0.67419	211	4	0.24722
LOC103220801	4	0.99817	0.99817	1	22084	0	0.12861	0.0018255	0.0065661	0.67419	212	4	0.12861
CAND1	4	0.99816	0.99816	1	22083	0	0.11108	0.0018364	0.0066062	0.67419	213	4	0.11108
NO_SITE_511	1	0.99815	0.99816	1	22082	0	0.42739	0.0018538	0.0018285	0.426941	214	1	0.42739
PPP1R15B	4	0.97739	0.97755	1	21567	0	0.23842	0.0018567	0.0066763	0.67419	215	3	0.23842
RHOXF1	4	0.8264	0.82682	1	18117	1	0.070195	0.0018584	0.0066852	0.67419	216	2	0.070195
SDC4	4	0.99417	0.99419	1	21981	0	0.22793	0.0018591	0.0066866	0.67419	217	4	0.22793
LOC103231005	4	0.90329	0.9032	1	19827	0	0.20452	0.0019174	0.0068825	0.684797	218	3	0.20452
CCNC	4	0.99728	0.99727	1	22053	0	0.2477	0.0019265	0.0069236	0.684797	219	4	0.2477
LOC103214891	4	0.99807	0.99806	1	22081	0	0.12085	0.0019274	0.0069254	0.684797	220	4	0.12085
LOC103241968	4	0.97503	0.97513	1	21508	0	0.1809	0.0019324	0.006941	0.684797	221	3	0.1809
PSMC6	4	0.99805	0.99804	1	22080	0	0.30422	0.0019491	0.006995	0.684797	222	4	0.30422
NFATC2	4	0.83142	0.83167	1	18213	1	0.0070116	0.0019524	0.0070084	0.684797	223	1	0.0070116
SLX4IP	4	0.99804	0.99802	1	22079	0	0.18317	0.0019627	0.0070394	0.684797	224	4	0.18317
RPL17	4	0.94093	0.94084	1	20715	0	0.27704	0.001975	0.0070852	0.684797	225	3	0.27704
SLC35E1	4	0.99802	0.998	1	22078	0	0.16223	0.001983	0.0071146	0.684797	226	4	0.16223
ZNF232	4	0.99801	0.998	1	22077	0	0.18385	0.0019918	0.0071472	0.684797	227	4	0.18385
IGFBP3	4	0.72799	0.74927	1	16353	1	0.2464	0.0020066	0.007203	0.684797	228	3	0.2464
PBRM1	4	0.99799	0.99798	1	22075	0	0.19887	0.002011	0.007224	0.684797	229	4	0.19887
MUC20	4	0.57709	0.66379	1	14344	1	0.25112	0.0020278	0.0072749	0.684895	230	3	0.25112
C3AR1	4	0.99797	0.99796	1	22074	0	0.13775	0.0020321	0.0072905	0.684895	231	4	0.13775
CRABP1	4	0.92435	0.92433	1	20336	0	0.21869	0.0020462	0.0073445	0.684895	232	3	0.21869
AKR1B1	4	0.62435	0.68807	1	14901	1	0.20972	0.0020481	0.0073485	0.684895	233	3	0.20972
LOC103222960	8	0.69789	0.84127	1	15909	1	0.11683	0.0020536	0.011366	0.765367	234	7	0.11683
SMPDL3B	4	0.86033	0.86022	1	18863	0	0.21788	0.0020819	0.0074664	0.692966	235	3	0.21788
SUV39H1	4	0.9013	0.90122	1	19783	0	0.16164	0.0020941	0.0075137	0.694451	236	3	0.16164
LOC103234653	4	0.78886	0.79406	1	17360	1	0.19575	0.0021126	0.0075824	0.694609	237	3	0.19575
WDR7	4	0.9909	0.99091	1	21888	0	0.25126	0.0021225	0.0076177	0.694609	238	4	0.25126
SOSTDC1	4	0.95171	0.9516	1	20970	0	0.082868	0.0021405	0.0076846	0.694609	239	2	0.082868
MLLT1	4	0.79933	0.80273	1	17561	1	0.2419	0.0021563	0.0077409	0.694609	240	3	0.2419
ATP6V0B	4	0.93264	0.93254	1	20523	0	0.2566	0.0021589	0.0077525	0.694609	241	3	0.2566
TM9SF3	4	0.99782	0.99782	1	22073	0	0.16285	0.0021764	0.007815	0.694609	242	4	0.16285
DYRK1A	4	0.99781	0.9978	1	22072	0	0.18214	0.0021925	0.007873	0.694609	243	4	0.18214
POM121L12	4	0.9978	0.9978	1	22071	0	0.13466	0.0021997	0.0079007	0.694609	244	4	0.13466
THRAP3	4	0.9978	0.99779	1	22070	0	0.21521	0.0022026	0.0079078	0.694609	245	4	0.21521
